transformer_id,transformer_name,feeder_id,cnc,substation_id,substation_name,age_years,load_factor,maintenance_score,oil_quality_index,temperature_rise_c,failure_within_1yr,pole_id,gps_lat,gps_lon,capacity_kva,installation_year,previous_failures,last_serviced_date,last_oil_replacement_date
T1771,Xihoko Substation 3 TX-081,F170,Xihoko,SS-XHK-03,Xihoko Substation 3,3.2,0.568,0.593,0.679,52.2,0,POLE-XHK-01771,-23.71944,30.37466,800,2023,1,2026-05-23,2025-05-14
T1772,Nkowankowa Substation 3 TX-056,F189,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,11.2,0.512,0.667,0.775,51.5,0,POLE-NKW-01772,-23.91652,30.25979,200,2015,0,2026-03-22,2026-04-10
T1773,Bolobedu Substation 3 TX-059,F182,Bolobedu,SS-BLB-03,Bolobedu Substation 3,8.1,0.953,0.612,0.616,60.7,0,POLE-BLB-01773,-23.99412,30.45499,1600,2018,4,2026-03-12,2026-06-06
T1774,Nkowankowa Substation 3 TX-057,F198,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,7.5,0.557,0.278,0.403,50.8,0,POLE-NKW-01774,-23.92543,30.26765,315,2018,0,2026-02-26,2026-04-28
T1775,Nkowankowa Substation 2 TX-064,F385,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,20.1,0.503,0.898,0.827,57.8,0,POLE-NKW-01775,-23.93695,30.25214,1000,2006,0,2026-03-26,2025-09-25
T1776,Ga-Kgapane Substation 1 TX-068,F066,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,22.8,0.468,0.557,0.557,57.9,0,POLE-GKG-01776,-23.84365,30.30065,1000,2003,1,2026-05-07,2026-03-01
T1777,Nkowankowa Substation 2 TX-065,F167,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,4.6,0.363,0.721,0.821,46.3,0,POLE-NKW-01777,-23.94168,30.25726,800,2021,1,2026-05-05,2025-11-23
T1778,Modjadjiskloof Substation 1 TX-086,F082,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,9.9,0.682,0.701,0.655,63.1,0,POLE-MDK-01778,-23.71448,30.12322,800,2016,2,2026-02-17,2025-06-14
T1779,Xihoko Substation 3 TX-082,F154,Xihoko,SS-XHK-03,Xihoko Substation 3,1.8,0.739,0.807,0.571,52.0,0,POLE-XHK-01779,-23.71867,30.37831,800,2024,1,2026-07-04,2026-01-31
T1780,Xihoko Substation 3 TX-083,F343,Xihoko,SS-XHK-03,Xihoko Substation 3,19.4,0.425,0.703,0.613,63.0,1,POLE-XHK-01780,-23.71758,30.36939,100,2007,1,2025-11-26,2026-04-25
T1781,Tzaneen Substation 2 TX-072,F024,Tzaneen,SS-TZN-02,Tzaneen Substation 2,10.8,0.32,0.504,0.459,52.7,0,POLE-TZN-01781,-23.79733,30.19798,200,2015,1,2026-01-28,2026-03-29
T1782,Xihoko Substation 3 TX-084,F170,Xihoko,SS-XHK-03,Xihoko Substation 3,3.0,0.709,0.695,0.712,54.0,0,POLE-XHK-01782,-23.70542,30.38209,2000,2023,1,2026-06-04,2024-07-22
T1783,Modjadjiskloof Substation 1 TX-087,F012,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,6.0,0.504,0.224,0.333,48.6,0,POLE-MDK-01783,-23.7195,30.13141,315,2020,1,2025-11-15,2026-03-06
T1784,Lenyenye Substation 2 TX-058,F478,Lenyenye,SS-LNY-02,Lenyenye Substation 2,4.3,0.759,0.849,0.72,49.4,0,POLE-LNY-01784,-23.93943,30.24854,2000,2022,1,2026-07-02,2025-10-07
T1785,Haenertsburg Substation 3 TX-053,F364,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,5.7,0.943,0.847,0.597,56.5,0,POLE-HBG-01785,-24.00106,29.93053,800,2020,0,2026-01-25,2025-04-23
T1786,Modjadjiskloof Substation 3 TX-070,F122,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,2.0,0.762,0.661,0.728,58.1,0,POLE-MDK-01786,-23.71773,30.11256,1600,2024,2,2026-07-14,2025-10-23
T1787,Haenertsburg Substation 3 TX-054,F100,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,26.6,0.637,0.882,0.828,59.8,0,POLE-HBG-01787,-23.99818,29.92722,200,1999,4,2026-07-09,2026-02-15
T1788,Xihoko Substation 2 TX-064,F050,Xihoko,SS-XHK-02,Xihoko Substation 2,4.8,0.64,0.679,0.644,55.0,0,POLE-XHK-01788,-23.79895,30.29838,100,2021,0,2026-06-13,2025-12-14
T1789,Haenertsburg Substation 3 TX-055,F237,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,11.2,0.775,0.977,0.951,52.8,0,POLE-HBG-01789,-24.0086,29.93317,315,2015,2,2026-06-26,2026-01-27
T1790,Lenyenye Substation 3 TX-061,F377,Lenyenye,SS-LNY-03,Lenyenye Substation 3,15.0,0.881,0.721,0.718,60.2,0,POLE-LNY-01790,-23.95835,30.3027,1600,2011,1,2026-04-11,2026-06-08
T1791,Politsi Substation 3 TX-068,F293,Politsi,SS-PLT-03,Politsi Substation 3,22.8,0.438,0.943,0.838,47.4,0,POLE-PLT-01791,-23.83431,30.06659,1000,2003,1,2026-04-06,2025-10-20
T1792,Politsi Substation 3 TX-069,F441,Politsi,SS-PLT-03,Politsi Substation 3,11.5,0.642,0.615,0.571,47.7,0,POLE-PLT-01792,-23.82213,30.07421,500,2015,2,2026-07-09,2024-06-17
T1793,Xihoko Substation 2 TX-065,F172,Xihoko,SS-XHK-02,Xihoko Substation 2,9.1,0.237,0.415,0.402,48.2,0,POLE-XHK-01793,-23.79362,30.29543,100,2017,2,2025-09-27,2026-07-17
T1794,Bolobedu Substation 3 TX-060,F140,Bolobedu,SS-BLB-03,Bolobedu Substation 3,11.8,0.596,0.813,0.68,53.1,0,POLE-BLB-01794,-23.98789,30.44491,50,2014,0,2026-04-10,2026-03-29
T1795,Ga-Kgapane Substation 1 TX-069,F240,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,4.6,0.925,0.316,0.444,57.2,0,POLE-GKG-01795,-23.82662,30.29876,100,2021,1,2025-05-25,2025-10-23
T1796,Bolobedu Substation 2 TX-060,F102,Bolobedu,SS-BLB-02,Bolobedu Substation 2,5.0,0.959,0.694,0.758,57.7,0,POLE-BLB-01796,-23.94975,30.36934,1000,2021,1,2026-05-05,2025-03-26
T1797,Tzaneen Substation 1 TX-063,F488,Tzaneen,SS-TZN-01,Tzaneen Substation 1,8.9,0.505,0.959,0.848,57.5,0,POLE-TZN-01797,-23.8258,30.1673,2000,2017,0,2026-02-03,2025-02-15
T1798,Ga-Kgapane Substation 3 TX-061,F093,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,1.3,0.658,0.304,0.255,64.6,0,POLE-GKG-01798,-23.87109,30.38077,2000,2025,1,2025-04-25,2026-06-29
T1799,Ga-Kgapane Substation 1 TX-070,F240,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,6.5,0.54,0.783,0.67,50.1,0,POLE-GKG-01799,-23.84377,30.29732,1000,2019,2,2026-06-15,2025-06-25
T1800,Haenertsburg Substation 1 TX-070,F262,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,7.7,0.382,0.482,0.599,48.8,0,POLE-HBG-01800,-23.95229,29.9604,315,2018,1,2026-06-05,2024-10-03
T1801,Lenyenye Substation 3 TX-062,F029,Lenyenye,SS-LNY-03,Lenyenye Substation 3,35.0,0.413,0.247,0.327,73.7,1,POLE-LNY-01801,-23.9563,30.30399,1000,1991,5,2026-04-16,2026-06-09
T1802,Ga-Kgapane Substation 1 TX-071,F235,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,24.7,0.269,0.845,0.777,54.3,0,POLE-GKG-01802,-23.84173,30.30106,50,2001,3,2026-06-05,2025-10-23
T1803,Xihoko Substation 3 TX-085,F228,Xihoko,SS-XHK-03,Xihoko Substation 3,15.0,0.268,0.73,0.648,52.7,0,POLE-XHK-01803,-23.72093,30.36336,315,2011,3,2026-04-15,2024-11-01
T1804,Lenyenye Substation 3 TX-063,F130,Lenyenye,SS-LNY-03,Lenyenye Substation 3,19.7,0.464,0.406,0.548,59.8,0,POLE-LNY-01804,-23.94799,30.30617,200,2006,1,2026-05-02,2026-01-10
T1805,Haenertsburg Substation 2 TX-081,F064,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,4.9,0.711,0.967,0.874,49.6,0,POLE-HBG-01805,-23.97991,29.93579,2000,2021,1,2026-04-04,2025-12-18
T1806,Xihoko Substation 2 TX-066,F023,Xihoko,SS-XHK-02,Xihoko Substation 2,12.0,0.52,0.838,0.672,49.6,0,POLE-XHK-01806,-23.78494,30.30603,800,2014,0,2026-04-06,2026-02-13
T1807,Xihoko Substation 1 TX-088,F005,Xihoko,SS-XHK-01,Xihoko Substation 1,18.1,0.212,0.58,0.576,53.2,0,POLE-XHK-01807,-23.77708,30.37025,2000,2008,1,2026-06-08,2025-08-14
T1808,Haenertsburg Substation 1 TX-071,F241,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,5.0,0.48,0.567,0.614,37.4,0,POLE-HBG-01808,-23.95092,29.96521,1600,2021,1,2026-04-24,2025-03-24
T1809,Tzaneen Substation 1 TX-064,F045,Tzaneen,SS-TZN-01,Tzaneen Substation 1,3.1,0.719,0.542,0.414,57.8,1,POLE-TZN-01809,-23.82298,30.16896,1000,2023,0,2026-01-06,2024-09-28
T1810,Xihoko Substation 1 TX-089,F480,Xihoko,SS-XHK-01,Xihoko Substation 1,13.9,0.34,0.281,0.502,42.7,1,POLE-XHK-01810,-23.77995,30.36684,100,2012,2,2026-02-05,2026-02-24
T1811,Modjadjiskloof Substation 3 TX-071,F123,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,3.4,0.569,0.448,0.495,53.2,0,POLE-MDK-01811,-23.70469,30.12083,50,2023,2,2026-01-28,2026-05-04
T1812,Modjadjiskloof Substation 3 TX-072,F327,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,15.9,0.618,0.355,0.442,56.5,1,POLE-MDK-01812,-23.70814,30.11776,100,2010,4,2026-05-29,2025-06-30
T1813,Ga-Kgapane Substation 2 TX-048,F337,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,22.5,0.29,0.215,0.337,66.5,1,POLE-GKG-01813,-23.84532,30.34764,1600,2003,2,2026-03-08,2025-03-11
T1814,Politsi Substation 2 TX-075,F248,Politsi,SS-PLT-02,Politsi Substation 2,5.1,0.24,0.381,0.605,44.1,0,POLE-PLT-01814,-23.8243,30.03121,2000,2021,1,2026-06-17,2026-05-21
T1815,Ga-Kgapane Substation 2 TX-049,F442,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,5.4,0.637,0.638,0.631,52.2,0,POLE-GKG-01815,-23.84239,30.35203,1000,2021,1,2026-04-12,2026-01-16
T1816,Ga-Kgapane Substation 2 TX-050,F056,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,22.1,0.422,0.315,0.432,63.0,1,POLE-GKG-01816,-23.84212,30.35771,1600,2004,5,2026-04-05,2024-07-07
T1817,Bolobedu Substation 2 TX-061,F118,Bolobedu,SS-BLB-02,Bolobedu Substation 2,11.5,0.646,0.198,0.431,55.3,0,POLE-BLB-01817,-23.94144,30.38151,50,2014,1,2026-02-12,2025-12-11
T1818,Modjadjiskloof Substation 2 TX-064,F127,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,20.2,0.639,0.433,0.534,68.4,1,POLE-MDK-01818,-23.77267,30.13503,2000,2006,1,2026-06-06,2025-01-07
T1819,Nkowankowa Substation 3 TX-058,F068,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,9.2,0.625,0.283,0.399,61.8,0,POLE-NKW-01819,-23.91925,30.2616,50,2017,2,2026-01-24,2026-01-26
T1820,Haenertsburg Substation 3 TX-056,F148,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,9.7,0.307,0.566,0.574,45.8,0,POLE-HBG-01820,-24.00653,29.92592,100,2016,1,2026-01-07,2025-01-28
T1821,Bolobedu Substation 1 TX-061,F157,Bolobedu,SS-BLB-01,Bolobedu Substation 1,11.3,0.294,0.776,0.673,42.1,0,POLE-BLB-01821,-23.97478,30.35703,1600,2015,1,2026-07-22,2025-12-14
T1822,Nkowankowa Substation 2 TX-066,F383,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,30.8,0.716,0.644,0.546,68.6,1,POLE-NKW-01822,-23.95351,30.25301,2000,1995,2,2026-07-04,2025-12-22
T1823,Tzaneen Substation 2 TX-073,F151,Tzaneen,SS-TZN-02,Tzaneen Substation 2,19.2,0.831,0.632,0.654,63.5,1,POLE-TZN-01823,-23.80733,30.20229,100,2007,0,2026-06-07,2025-11-28
T1824,Ga-Kgapane Substation 3 TX-062,F439,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,6.3,0.713,0.595,0.472,51.6,0,POLE-GKG-01824,-23.86774,30.37721,315,2020,0,2026-05-14,2026-03-07
T1825,Xihoko Substation 1 TX-090,F387,Xihoko,SS-XHK-01,Xihoko Substation 1,12.7,0.752,0.942,0.913,51.4,0,POLE-XHK-01825,-23.78075,30.3617,1600,2013,0,2026-06-19,2026-06-11
T1826,Haenertsburg Substation 2 TX-082,F451,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,8.7,0.799,0.682,0.54,56.1,0,POLE-HBG-01826,-23.97366,29.92658,500,2017,2,2026-06-30,2026-01-08
T1827,Nkowankowa Substation 1 TX-070,F053,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,7.5,0.375,0.659,0.545,47.9,0,POLE-NKW-01827,-23.90833,30.24998,315,2018,1,2026-04-08,2025-06-03
T1828,Bolobedu Substation 3 TX-061,F493,Bolobedu,SS-BLB-03,Bolobedu Substation 3,15.6,0.814,0.496,0.567,62.1,0,POLE-BLB-01828,-23.99703,30.45028,500,2010,2,2026-03-25,2026-06-14
T1829,Modjadjiskloof Substation 2 TX-065,F307,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,13.5,0.502,0.573,0.634,56.2,0,POLE-MDK-01829,-23.7856,30.13376,200,2012,1,2026-05-26,2025-01-24
T1830,Ga-Kgapane Substation 3 TX-063,F492,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,5.1,0.565,0.753,0.629,50.3,0,POLE-GKG-01830,-23.87032,30.37738,2000,2021,1,2026-04-08,2026-01-08
T1831,Xihoko Substation 2 TX-067,F178,Xihoko,SS-XHK-02,Xihoko Substation 2,11.3,0.436,0.619,0.722,51.4,0,POLE-XHK-01831,-23.80251,30.29704,500,2015,1,2026-05-06,2025-08-05
T1832,Politsi Substation 3 TX-070,F477,Politsi,SS-PLT-03,Politsi Substation 3,7.3,0.592,0.569,0.634,53.3,0,POLE-PLT-01832,-23.82895,30.07474,200,2019,2,2025-10-09,2026-01-29
T1833,Nkowankowa Substation 3 TX-059,F295,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,14.9,0.658,0.499,0.373,61.8,0,POLE-NKW-01833,-23.91132,30.25941,2000,2011,1,2026-07-05,2025-04-20
T1834,Haenertsburg Substation 3 TX-057,F036,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,7.1,0.773,0.511,0.634,59.3,0,POLE-HBG-01834,-24.00237,29.93224,2000,2019,0,2026-06-08,2025-07-12
T1835,Xihoko Substation 1 TX-091,F206,Xihoko,SS-XHK-01,Xihoko Substation 1,9.8,0.414,0.691,0.677,35.1,0,POLE-XHK-01835,-23.77673,30.37903,50,2016,3,2026-05-18,2024-12-19
T1836,Modjadjiskloof Substation 1 TX-088,F069,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,7.7,0.74,0.62,0.641,53.5,0,POLE-MDK-01836,-23.71901,30.1079,2000,2018,1,2026-01-11,2026-06-17
T1837,Ga-Kgapane Substation 1 TX-072,F471,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,2.3,0.673,0.785,0.853,44.0,0,POLE-GKG-01837,-23.84635,30.29519,2000,2024,2,2026-03-16,2026-02-07
T1838,Modjadjiskloof Substation 3 TX-073,F153,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,29.9,0.932,0.939,0.783,70.9,0,POLE-MDK-01838,-23.69963,30.12104,2000,1996,1,2026-04-28,2025-06-16
T1839,Bolobedu Substation 1 TX-062,F112,Bolobedu,SS-BLB-01,Bolobedu Substation 1,11.2,0.621,0.663,0.783,49.1,0,POLE-BLB-01839,-23.96458,30.3508,100,2015,2,2026-07-03,2026-01-16
T1840,Xihoko Substation 2 TX-068,F277,Xihoko,SS-XHK-02,Xihoko Substation 2,30.5,0.883,0.274,0.461,78.2,1,POLE-XHK-01840,-23.79101,30.30066,315,1995,4,2026-05-15,2025-12-02
T1841,Politsi Substation 3 TX-071,F213,Politsi,SS-PLT-03,Politsi Substation 3,11.6,0.243,0.412,0.52,52.6,0,POLE-PLT-01841,-23.84264,30.08406,1600,2014,2,2026-04-17,2026-01-01
T1842,Haenertsburg Substation 2 TX-083,F049,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,17.5,0.256,0.39,0.519,45.9,0,POLE-HBG-01842,-23.98029,29.92823,315,2008,1,2025-12-18,2025-10-16
T1843,Haenertsburg Substation 1 TX-072,F409,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,6.7,0.847,0.646,0.483,61.1,0,POLE-HBG-01843,-23.94771,29.95747,315,2019,0,2026-05-03,2025-05-19
T1844,Modjadjiskloof Substation 1 TX-089,F423,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,6.8,0.381,0.649,0.687,39.7,0,POLE-MDK-01844,-23.72192,30.11552,100,2019,4,2026-03-09,2026-01-18
T1845,Nkowankowa Substation 3 TX-060,F372,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,10.8,0.643,0.725,0.659,57.1,0,POLE-NKW-01845,-23.92896,30.25893,315,2015,0,2026-04-02,2025-04-10
T1846,Bolobedu Substation 1 TX-063,F309,Bolobedu,SS-BLB-01,Bolobedu Substation 1,30.4,0.733,0.715,0.779,64.0,1,POLE-BLB-01846,-23.96148,30.35621,500,1996,2,2026-03-18,2025-11-23
T1847,Ga-Kgapane Substation 1 TX-073,F202,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,5.3,0.726,0.349,0.478,52.5,0,POLE-GKG-01847,-23.8316,30.29107,315,2021,3,2026-05-24,2025-11-22
T1848,Politsi Substation 1 TX-066,F272,Politsi,SS-PLT-01,Politsi Substation 1,1.8,0.733,0.672,0.67,42.6,0,POLE-PLT-01848,-23.78338,30.05735,200,2024,0,2026-02-22,2025-11-25
T1849,Ga-Kgapane Substation 2 TX-051,F261,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,21.8,0.877,0.786,0.769,64.1,0,POLE-GKG-01849,-23.83584,30.35376,50,2004,2,2026-04-04,2025-06-12
T1850,Xihoko Substation 1 TX-092,F083,Xihoko,SS-XHK-01,Xihoko Substation 1,18.3,0.447,0.366,0.296,55.7,0,POLE-XHK-01850,-23.77327,30.37275,800,2008,0,2025-08-29,2026-01-21
T1851,Haenertsburg Substation 3 TX-058,F041,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,8.0,0.725,0.249,0.474,50.8,1,POLE-HBG-01851,-23.99581,29.92404,50,2018,3,2026-04-24,2025-12-20
T1852,Modjadjiskloof Substation 2 TX-066,F127,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,35.0,0.358,0.304,0.489,67.0,0,POLE-MDK-01852,-23.76685,30.12425,1600,1991,1,2026-03-04,2026-02-07
T1853,Xihoko Substation 3 TX-086,F228,Xihoko,SS-XHK-03,Xihoko Substation 3,35.0,0.526,0.448,0.477,74.8,1,POLE-XHK-01853,-23.72476,30.36253,50,1991,2,2026-06-22,2025-12-17
T1854,Lenyenye Substation 1 TX-063,F081,Lenyenye,SS-LNY-01,Lenyenye Substation 1,2.1,0.635,0.377,0.272,58.3,1,POLE-LNY-01854,-23.95937,30.27266,2000,2024,2,2026-07-03,2025-08-27
T1855,Nkowankowa Substation 1 TX-071,F054,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,6.6,0.476,0.694,0.78,39.2,0,POLE-NKW-01855,-23.91135,30.24299,500,2019,2,2025-11-02,2025-06-20
T1856,Politsi Substation 2 TX-076,F426,Politsi,SS-PLT-02,Politsi Substation 2,10.7,0.424,0.773,0.51,51.9,0,POLE-PLT-01856,-23.83156,30.02699,315,2015,1,2026-04-13,2025-05-30
T1857,Nkowankowa Substation 3 TX-061,F188,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,14.7,0.7,0.458,0.487,64.8,1,POLE-NKW-01857,-23.92203,30.25944,1600,2011,1,2026-07-07,2025-10-26
T1858,Politsi Substation 3 TX-072,F293,Politsi,SS-PLT-03,Politsi Substation 3,13.2,0.427,0.422,0.456,54.4,0,POLE-PLT-01858,-23.83014,30.0756,315,2013,0,2026-02-12,2025-10-26
T1859,Lenyenye Substation 3 TX-064,F263,Lenyenye,SS-LNY-03,Lenyenye Substation 3,11.2,0.812,0.242,0.426,64.5,0,POLE-LNY-01859,-23.95383,30.30023,100,2015,1,2026-04-24,2025-06-17
T1860,Ga-Kgapane Substation 3 TX-064,F368,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,4.6,0.692,0.298,0.281,56.8,1,POLE-GKG-01860,-23.87938,30.38468,500,2021,1,2026-01-16,2025-11-23
T1861,Modjadjiskloof Substation 3 TX-074,F370,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,15.9,0.725,0.705,0.798,55.2,0,POLE-MDK-01861,-23.72452,30.11717,500,2010,1,2026-02-23,2026-04-09
T1862,Tzaneen Substation 1 TX-065,F149,Tzaneen,SS-TZN-01,Tzaneen Substation 1,16.6,0.441,0.543,0.606,51.4,0,POLE-TZN-01862,-23.82055,30.16791,2000,2009,1,2026-03-22,2025-08-16
T1863,Politsi Substation 3 TX-073,F424,Politsi,SS-PLT-03,Politsi Substation 3,20.8,0.24,0.747,0.612,55.8,0,POLE-PLT-01863,-23.83325,30.0662,500,2005,1,2026-05-24,2026-03-09
T1864,Ga-Kgapane Substation 2 TX-052,F186,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,4.1,0.544,0.647,0.713,51.0,0,POLE-GKG-01864,-23.83959,30.35926,50,2022,0,2026-04-25,2026-04-18
T1865,Ga-Kgapane Substation 3 TX-065,F418,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,9.5,0.604,0.467,0.584,51.7,0,POLE-GKG-01865,-23.86538,30.37208,315,2017,1,2026-02-06,2023-11-26
T1866,Nkowankowa Substation 2 TX-067,F203,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,7.7,0.423,0.435,0.466,55.3,0,POLE-NKW-01866,-23.95196,30.25224,200,2018,0,2026-01-13,2026-06-20
T1867,Ga-Kgapane Substation 2 TX-053,F056,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,4.0,0.626,0.693,0.591,44.4,0,POLE-GKG-01867,-23.85413,30.34617,200,2022,1,2026-06-13,2026-07-03
T1868,Haenertsburg Substation 2 TX-084,F381,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,9.4,0.752,0.687,0.703,54.7,0,POLE-HBG-01868,-23.98379,29.92952,100,2017,1,2026-07-06,2026-01-01
T1869,Nkowankowa Substation 1 TX-072,F016,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,4.8,0.764,0.461,0.516,49.6,0,POLE-NKW-01869,-23.90926,30.24662,50,2021,0,2026-06-20,2025-06-20
T1870,Xihoko Substation 1 TX-093,F387,Xihoko,SS-XHK-01,Xihoko Substation 1,3.4,0.965,0.589,0.648,52.0,0,POLE-XHK-01870,-23.78139,30.36237,1000,2023,1,2026-05-08,2026-01-05
T1871,Tzaneen Substation 2 TX-074,F022,Tzaneen,SS-TZN-02,Tzaneen Substation 2,18.4,0.483,0.953,0.879,45.0,0,POLE-TZN-01871,-23.80512,30.19708,315,2008,2,2026-04-15,2026-03-16
T1872,Politsi Substation 3 TX-074,F104,Politsi,SS-PLT-03,Politsi Substation 3,8.0,0.604,0.381,0.622,49.6,0,POLE-PLT-01872,-23.82717,30.07526,315,2018,0,2026-04-15,2024-06-19
T1873,Haenertsburg Substation 1 TX-073,F302,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,6.3,0.523,0.91,0.808,49.8,0,POLE-HBG-01873,-23.94531,29.94668,315,2020,0,2026-07-09,2026-03-30
T1874,Ga-Kgapane Substation 1 TX-074,F471,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,24.2,0.318,0.799,0.594,56.4,0,POLE-GKG-01874,-23.83362,30.30361,2000,2002,1,2026-04-25,2025-11-15
T1875,Haenertsburg Substation 3 TX-059,F205,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,16.9,0.515,0.643,0.604,53.7,0,POLE-HBG-01875,-24.00004,29.93599,1000,2009,3,2026-05-01,2026-01-09
T1876,Lenyenye Substation 1 TX-064,F061,Lenyenye,SS-LNY-01,Lenyenye Substation 1,1.6,0.154,0.588,0.601,38.6,0,POLE-LNY-01876,-23.96646,30.26511,2000,2024,1,2026-02-05,2025-10-18
T1877,Politsi Substation 1 TX-067,F117,Politsi,SS-PLT-01,Politsi Substation 1,14.7,0.824,0.952,0.705,50.0,0,POLE-PLT-01877,-23.80717,30.05998,800,2011,0,2026-07-03,2026-01-25
T1878,Ga-Kgapane Substation 1 TX-075,F449,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,14.7,0.394,0.81,0.616,55.3,0,POLE-GKG-01878,-23.84299,30.291,1600,2011,0,2026-04-20,2025-09-01
T1879,Haenertsburg Substation 3 TX-060,F364,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,9.1,0.606,0.637,0.639,42.0,0,POLE-HBG-01879,-24.00556,29.92347,2000,2017,0,2026-04-08,2025-11-24
T1880,Haenertsburg Substation 3 TX-061,F051,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,8.8,0.361,0.865,0.808,41.2,0,POLE-HBG-01880,-24.00921,29.93535,500,2017,0,2026-04-13,2026-03-07
T1881,Ga-Kgapane Substation 1 TX-076,F193,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,2.6,0.548,0.63,0.754,45.6,0,POLE-GKG-01881,-23.83512,30.29826,500,2023,2,2026-01-26,2026-05-23
T1882,Lenyenye Substation 1 TX-065,F133,Lenyenye,SS-LNY-01,Lenyenye Substation 1,35.0,0.551,0.391,0.405,74.0,1,POLE-LNY-01882,-23.96887,30.2726,2000,1991,3,2026-07-14,2026-07-17
T1883,Lenyenye Substation 1 TX-066,F089,Lenyenye,SS-LNY-01,Lenyenye Substation 1,9.4,0.566,0.427,0.572,55.0,1,POLE-LNY-01883,-23.9514,30.26585,1000,2017,2,2026-05-22,2025-07-23
T1884,Politsi Substation 3 TX-075,F424,Politsi,SS-PLT-03,Politsi Substation 3,14.2,0.288,0.663,0.579,50.2,0,POLE-PLT-01884,-23.8245,30.07006,315,2012,3,2026-05-08,2026-03-31
T1885,Bolobedu Substation 1 TX-064,F309,Bolobedu,SS-BLB-01,Bolobedu Substation 1,9.7,0.278,0.672,0.742,51.9,0,POLE-BLB-01885,-23.96498,30.36102,200,2016,0,2026-06-07,2025-12-21
T1886,Xihoko Substation 2 TX-069,F090,Xihoko,SS-XHK-02,Xihoko Substation 2,6.4,0.755,0.938,0.901,60.3,0,POLE-XHK-01886,-23.80025,30.30944,315,2020,0,2026-05-18,2026-06-04
