meter_id,declared_kwh,transformer_feed_estimate_kwh,historical_avg_kwh,pct_drop_recent,night_usage_ratio,area_theft_history_rate,meter_reversal_events_6mo,zero_consumption_days_90d,tamper_alarm_count,confirmed_incidents_nearby_12mo,feeder_id,cnc,substation_id,substation_name,meter_lat,meter_lon,is_theft
M05523,71.2,79.1,69.2,0.096,0.251,0.174,0,0,0,2,F239,Tzaneen,SS-TZN-01,Tzaneen Substation 1,-23.8214,30.16993,1
M05524,156.9,173.4,159.7,0.084,0.282,0.274,0,0,0,3,F463,Tzaneen,SS-TZN-02,Tzaneen Substation 2,-23.79539,30.19455,0
M05525,109.5,94.9,115.6,0.132,0.166,0.155,0,0,0,4,F486,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,-23.92602,29.96175,0
M05526,170.0,156.3,180.9,0.078,0.335,0.158,0,0,0,3,F497,Politsi,SS-PLT-01,Politsi Substation 1,-23.79744,30.07445,0
M05527,195.6,194.1,192.0,0.054,0.509,0.091,0,0,0,5,F161,Tzaneen,SS-TZN-02,Tzaneen Substation 2,-23.80823,30.19801,0
M05528,130.2,126.3,134.7,0.0,0.237,0.104,0,1,0,1,F349,Politsi,SS-PLT-02,Politsi Substation 2,-23.83862,30.02592,0
M05529,122.3,146.4,126.7,0.167,0.177,0.12,0,1,0,3,F323,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,-23.70999,30.13622,0
M05530,91.5,98.0,98.1,0.055,0.078,0.076,0,0,0,1,F324,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.94276,30.36558,0
M05531,113.5,189.6,119.5,0.423,0.748,0.02,0,4,0,0,F058,Lenyenye,SS-LNY-01,Lenyenye Substation 1,-23.96231,30.27976,1
M05532,47.5,55.2,27.8,0.137,0.182,0.205,0,0,0,4,F035,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,-23.87405,30.383,0
M05533,58.2,54.4,58.4,0.059,0.328,0.033,0,0,0,0,F207,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,-23.95442,30.25855,0
M05534,226.5,232.8,240.1,0.0,0.276,0.049,0,0,0,0,F492,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,-23.86487,30.38798,0
M05535,104.4,114.5,110.6,0.0,0.366,0.057,0,0,0,2,F299,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,-23.71856,30.12905,0
M05536,145.1,142.8,147.3,0.021,0.176,0.127,0,1,0,3,F120,Tzaneen,SS-TZN-02,Tzaneen Substation 2,-23.8065,30.18973,0
M05537,157.7,168.7,157.9,0.139,0.13,0.029,0,0,0,0,F346,Lenyenye,SS-LNY-02,Lenyenye Substation 2,-23.93669,30.26251,0
M05538,116.8,124.5,114.1,0.035,0.274,0.058,0,0,0,2,F175,Lenyenye,SS-LNY-02,Lenyenye Substation 2,-23.94853,30.25882,0
M05539,153.1,139.5,136.4,0.04,0.272,0.028,0,0,0,0,F187,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,-23.77321,30.11553,0
M05540,93.1,101.4,86.2,0.172,0.248,0.122,0,0,0,0,F309,Bolobedu,SS-BLB-01,Bolobedu Substation 1,-23.95781,30.34712,0
M05541,154.8,151.7,151.3,0.131,0.369,0.151,0,0,0,2,F364,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,-24.0146,29.93147,0
M05542,174.4,186.1,162.0,0.106,0.187,0.058,0,0,0,1,F263,Lenyenye,SS-LNY-03,Lenyenye Substation 3,-23.9682,30.31352,0
M05543,269.6,311.2,272.6,0.041,0.119,0.159,0,0,0,4,F058,Lenyenye,SS-LNY-01,Lenyenye Substation 1,-23.95919,30.26364,0
M05544,79.4,147.5,75.1,0.0,0.395,0.153,1,4,1,3,F118,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.9519,30.37474,1
M05545,19.4,35.3,23.0,0.311,0.606,0.024,0,1,1,0,F238,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,-23.73019,30.11834,1
M05546,107.5,89.1,115.4,0.227,0.09,0.103,0,1,0,3,F219,Xihoko,SS-XHK-03,Xihoko Substation 3,-23.7131,30.37275,0
M05547,109.3,107.3,105.8,0.078,0.384,0.02,0,0,0,1,F014,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,-23.78359,30.12233,0
M05548,46.3,71.3,45.1,0.196,0.534,0.19,1,5,1,1,F397,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,-24.0062,29.93419,1
M05549,112.5,196.7,107.1,0.296,0.05,0.079,0,3,0,3,F062,Bolobedu,SS-BLB-01,Bolobedu Substation 1,-23.96406,30.36336,1
M05550,96.7,108.0,87.9,0.046,0.249,0.092,0,0,0,0,F244,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,-23.84149,30.36273,0
M05551,183.4,130.2,172.0,0.139,0.247,0.143,0,0,0,2,F118,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.96498,30.36545,0
M05552,87.1,103.9,95.0,0.066,0.255,0.043,0,0,0,1,F232,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,-23.77816,30.13813,0
M05553,102.2,100.8,98.6,0.056,0.183,0.089,0,0,0,3,F069,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,-23.72131,30.12558,0
M05554,97.6,101.1,86.8,0.258,0.327,0.049,0,0,0,0,F470,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,-23.98702,29.93502,0
M05555,215.8,188.9,199.0,0.059,0.155,0.11,0,0,0,4,F100,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,-24.00372,29.92896,0
M05556,53.6,118.1,58.0,0.264,0.373,0.069,0,4,1,1,F174,Lenyenye,SS-LNY-03,Lenyenye Substation 3,-23.94701,30.31211,1
M05557,101.8,104.2,99.8,0.0,0.3,0.112,0,0,0,4,F168,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,-23.71147,30.12636,1
M05558,44.4,46.8,55.6,0.112,0.078,0.183,0,1,0,3,F323,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,-23.7282,30.11951,0
M05559,183.2,186.8,169.9,0.12,0.392,0.201,0,0,0,4,F312,Politsi,SS-PLT-01,Politsi Substation 1,-23.80774,30.06811,0
M05560,67.6,127.1,78.9,0.317,0.185,0.04,1,4,0,1,F219,Xihoko,SS-XHK-03,Xihoko Substation 3,-23.72543,30.37157,1
M05561,246.8,243.1,258.8,0.094,0.16,0.072,0,1,0,2,F498,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,-23.72558,30.11931,0
M05562,56.7,68.4,61.7,0.127,0.292,0.108,0,0,0,1,F267,Politsi,SS-PLT-02,Politsi Substation 2,-23.8362,30.0282,0
M05563,180.4,189.8,180.4,0.048,0.151,0.069,0,0,0,2,F018,Xihoko,SS-XHK-03,Xihoko Substation 3,-23.71474,30.36634,0
M05564,151.1,155.9,147.0,0.005,0.124,0.054,0,0,0,1,F024,Tzaneen,SS-TZN-02,Tzaneen Substation 2,-23.81152,30.18794,0
M05565,90.4,100.6,83.9,0.123,0.071,0.111,1,0,0,2,F001,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,-23.77102,30.12295,1
M05566,41.5,68.6,40.0,0.165,0.6,0.076,1,8,2,4,F372,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,-23.91775,30.25862,1
M05567,102.5,106.9,100.9,0.007,0.22,0.151,0,0,0,2,F467,Tzaneen,SS-TZN-01,Tzaneen Substation 1,-23.82683,30.16542,0
M05568,103.5,101.5,99.4,0.0,0.261,0.051,0,0,0,0,F016,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,-23.90998,30.25593,0
M05569,177.5,175.0,187.4,0.062,0.288,0.204,0,0,0,4,F193,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,-23.8416,30.30039,0
M05570,58.3,45.1,45.6,0.1,0.242,0.113,0,1,0,3,F024,Tzaneen,SS-TZN-02,Tzaneen Substation 2,-23.80589,30.18932,0
M05571,60.2,106.4,48.5,0.102,0.625,0.162,0,4,3,8,F435,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,-23.9437,30.25074,1
M05572,80.7,90.2,80.7,0.085,0.243,0.084,0,0,0,2,F159,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,-23.86532,30.3796,1
M05573,140.6,149.8,160.4,0.042,0.26,0.107,0,2,0,0,F144,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.94827,30.35952,0
M05574,106.4,117.1,99.8,0.0,0.224,0.031,0,0,0,1,F409,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,-23.93638,29.96381,1
M05575,57.9,63.5,42.8,0.067,0.194,0.131,0,0,0,4,F379,Tzaneen,SS-TZN-03,Tzaneen Substation 3,-23.83564,30.19079,0
M05576,38.5,45.9,33.4,0.415,0.33,0.1,1,7,1,0,F358,Lenyenye,SS-LNY-03,Lenyenye Substation 3,-23.95738,30.30063,1
M05577,82.3,84.9,84.1,0.0,0.095,0.13,0,0,0,2,F273,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,-23.9386,30.24714,0
M05578,210.1,189.8,215.7,0.11,0.338,0.048,0,0,0,2,F044,Bolobedu,SS-BLB-03,Bolobedu Substation 3,-23.98132,30.43889,0
M05579,134.5,131.9,128.8,0.08,0.229,0.116,0,1,0,2,F476,Tzaneen,SS-TZN-02,Tzaneen Substation 2,-23.81239,30.18945,0
M05580,46.8,46.7,51.3,0.049,0.225,0.156,0,1,0,2,F069,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,-23.7156,30.12815,0
M05581,186.9,165.8,179.9,0.0,0.197,0.112,0,0,0,2,F129,Xihoko,SS-XHK-02,Xihoko Substation 2,-23.78397,30.29724,0
M05582,81.5,103.4,90.8,0.146,0.462,0.141,0,2,1,1,F030,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,-23.72285,30.11868,1
M05583,100.5,103.5,91.7,0.022,0.417,0.071,0,0,0,0,F310,Politsi,SS-PLT-03,Politsi Substation 3,-23.83299,30.07053,0
M05584,79.7,70.9,78.6,0.196,0.156,0.119,0,0,0,4,F003,Lenyenye,SS-LNY-01,Lenyenye Substation 1,-23.9592,30.27448,0
M05585,99.5,91.9,101.7,0.081,0.22,0.109,0,0,0,2,F059,Xihoko,SS-XHK-02,Xihoko Substation 2,-23.78517,30.30362,0
M05586,44.7,39.7,49.0,0.051,0.125,0.052,0,0,0,1,F053,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,-23.8951,30.23876,0
M05587,128.6,113.9,122.6,0.054,0.103,0.228,0,0,0,7,F377,Lenyenye,SS-LNY-03,Lenyenye Substation 3,-23.94748,30.30306,0
M05588,151.0,151.1,153.2,0.101,0.117,0.141,0,0,0,1,F084,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,-23.83993,30.29744,0
M05589,107.4,115.1,85.4,0.0,0.283,0.221,0,0,0,6,F095,Lenyenye,SS-LNY-02,Lenyenye Substation 2,-23.93641,30.26702,0
M05590,173.5,200.2,171.9,0.059,0.195,0.07,0,0,0,0,F273,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,-23.94293,30.25498,0
M05591,44.5,46.7,42.0,0.093,0.29,0.051,1,1,0,0,F482,Politsi,SS-PLT-02,Politsi Substation 2,-23.83274,30.02346,0
M05592,178.3,158.8,185.5,0.065,0.351,0.089,0,0,0,0,F134,Xihoko,SS-XHK-03,Xihoko Substation 3,-23.70581,30.37657,0
M05593,277.0,258.6,272.1,0.003,0.207,0.07,0,1,0,2,F290,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,-23.94661,29.96301,0
M05594,86.2,88.1,93.9,0.0,0.267,0.124,0,1,0,6,F372,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,-23.92595,30.27135,0
M05595,124.7,150.9,139.8,0.078,0.235,0.064,0,0,0,3,F041,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,-24.01459,29.92172,0
M05596,146.4,159.0,151.0,0.084,0.364,0.048,0,0,0,2,F248,Politsi,SS-PLT-02,Politsi Substation 2,-23.84551,30.03322,0
M05597,152.6,147.8,140.2,0.005,0.395,0.058,0,0,0,0,F092,Politsi,SS-PLT-02,Politsi Substation 2,-23.82832,30.02345,0
M05598,80.6,91.3,95.4,0.126,0.331,0.113,0,0,0,0,F123,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,-23.71022,30.11594,0
M05599,78.3,79.0,85.3,0.01,0.188,0.115,0,0,0,3,F443,Lenyenye,SS-LNY-03,Lenyenye Substation 3,-23.9561,30.30293,0
M05600,133.8,138.3,123.1,0.107,0.084,0.116,0,0,0,2,F357,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,-23.91538,30.26579,0
M05601,48.0,56.0,37.1,0.042,0.296,0.284,1,0,0,9,F433,Tzaneen,SS-TZN-03,Tzaneen Substation 3,-23.82475,30.19793,0
M05602,168.0,165.8,154.5,0.062,0.301,0.169,0,1,0,1,F073,Politsi,SS-PLT-02,Politsi Substation 2,-23.82797,30.0135,0
M05603,89.0,92.4,91.5,0.01,0.3,0.033,0,1,0,0,F091,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,-23.92569,30.26276,0
M05604,122.8,131.3,114.7,0.135,0.326,0.02,0,0,0,0,F388,Bolobedu,SS-BLB-03,Bolobedu Substation 3,-23.98621,30.44459,0
M05605,93.8,97.4,88.4,0.064,0.377,0.096,0,0,0,1,F366,Bolobedu,SS-BLB-01,Bolobedu Substation 1,-23.96764,30.36107,0
M05606,91.9,98.1,85.6,0.077,0.209,0.043,0,1,1,0,F048,Xihoko,SS-XHK-02,Xihoko Substation 2,-23.80298,30.31,0
M05607,129.8,124.0,134.0,0.11,0.369,0.086,0,0,0,1,F414,Lenyenye,SS-LNY-02,Lenyenye Substation 2,-23.93039,30.27291,0
M05608,49.5,42.0,43.3,0.017,0.381,0.038,0,0,0,2,F308,Xihoko,SS-XHK-01,Xihoko Substation 1,-23.7755,30.36633,0
M05609,400.0,398.7,400.0,0.086,0.016,0.025,0,0,0,0,F181,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,-23.84038,30.30186,0
M05610,235.8,175.5,223.3,0.004,0.283,0.033,0,0,0,1,F202,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,-23.83776,30.31613,0
M05611,188.4,209.2,182.8,0.02,0.284,0.05,0,0,0,0,F102,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.95741,30.36732,0
M05612,162.8,170.3,170.1,0.019,0.13,0.036,0,1,0,0,F046,Bolobedu,SS-BLB-01,Bolobedu Substation 1,-23.96736,30.34971,0
M05613,48.4,37.7,51.4,0.048,0.129,0.141,0,1,0,3,F157,Bolobedu,SS-BLB-01,Bolobedu Substation 1,-23.96386,30.35568,0
M05614,155.9,204.6,148.3,0.306,0.365,0.24,0,3,0,4,F111,Bolobedu,SS-BLB-01,Bolobedu Substation 1,-23.96495,30.35384,1
M05615,72.4,70.9,50.4,0.078,0.33,0.347,0,1,0,7,F364,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,-23.99224,29.92452,0
M05616,118.5,86.6,110.6,0.133,0.326,0.163,0,1,0,4,F422,Tzaneen,SS-TZN-01,Tzaneen Substation 1,-23.81944,30.16333,0
M05617,72.6,83.7,67.3,0.074,0.282,0.132,0,0,0,3,F319,Bolobedu,SS-BLB-01,Bolobedu Substation 1,-23.95951,30.3532,1
M05618,31.2,61.9,30.0,0.407,0.35,0.168,0,2,0,2,F312,Politsi,SS-PLT-01,Politsi Substation 1,-23.79321,30.061,1
M05619,72.4,70.8,74.6,0.0,0.178,0.075,0,0,0,0,F440,Xihoko,SS-XHK-01,Xihoko Substation 1,-23.77827,30.36848,0
M05620,165.3,171.3,173.2,0.027,0.322,0.066,0,1,0,3,F008,Tzaneen,SS-TZN-01,Tzaneen Substation 1,-23.81449,30.17423,0
M05621,122.8,132.5,114.6,0.056,0.188,0.053,1,1,0,0,F478,Lenyenye,SS-LNY-02,Lenyenye Substation 2,-23.93971,30.27646,0
M05622,63.4,102.3,56.1,0.282,0.556,0.128,1,6,2,1,F002,Lenyenye,SS-LNY-02,Lenyenye Substation 2,-23.93167,30.25764,1
M05623,43.3,54.4,37.0,0.0,0.231,0.042,0,0,0,0,F117,Politsi,SS-PLT-01,Politsi Substation 1,-23.79454,30.07337,0
M05624,98.4,94.4,97.9,0.0,0.042,0.213,0,1,0,5,F423,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,-23.72526,30.12248,0
M05625,92.4,82.9,95.0,0.153,0.254,0.101,0,0,0,0,F236,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.9494,30.38313,0
M05626,140.9,155.4,133.9,0.0,0.159,0.225,0,0,0,5,F015,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,-23.8651,30.37765,0
M05627,222.1,213.3,228.0,0.144,0.01,0.192,0,0,0,1,F344,Politsi,SS-PLT-02,Politsi Substation 2,-23.83212,30.02618,0
M05628,107.8,108.1,92.6,0.014,0.301,0.116,0,0,0,0,F321,Xihoko,SS-XHK-03,Xihoko Substation 3,-23.72479,30.3661,0
M05629,54.6,48.3,44.8,0.061,0.282,0.044,0,0,0,0,F399,Bolobedu,SS-BLB-03,Bolobedu Substation 3,-23.97431,30.44137,0
M05630,202.7,223.2,203.2,0.038,0.341,0.2,0,0,0,1,F150,Politsi,SS-PLT-03,Politsi Substation 3,-23.82779,30.07015,0
M05631,79.9,64.6,76.8,0.126,0.15,0.032,0,1,0,0,F292,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.943,30.37173,0
M05632,257.7,205.7,277.7,0.038,0.297,0.081,0,0,0,3,F271,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,-23.98015,29.93489,0
M05633,68.6,73.1,66.1,0.128,0.325,0.148,0,0,0,3,F214,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,-23.94353,29.95973,0
M05634,112.9,106.8,90.5,0.0,0.246,0.075,0,0,0,2,F128,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,-23.86597,30.37789,0
M05635,109.6,106.8,96.6,0.119,0.222,0.093,0,0,0,3,F291,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,-23.9432,30.24936,0
M05636,118.5,102.5,113.5,0.069,0.144,0.108,0,0,0,1,F088,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,-23.94389,30.24803,0
M05637,97.2,105.7,99.0,0.0,0.178,0.049,0,1,0,1,F436,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,-23.91113,30.26406,1
M05638,45.7,45.3,41.4,0.0,0.208,0.12,0,0,0,0,F096,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,-23.84201,30.30456,0
M05639,104.3,103.3,108.8,0.065,0.304,0.071,0,0,0,1,F143,Politsi,SS-PLT-02,Politsi Substation 2,-23.83462,30.03518,0
M05640,150.1,114.6,154.7,0.0,0.187,0.215,0,2,0,3,F090,Xihoko,SS-XHK-02,Xihoko Substation 2,-23.79373,30.30639,0
M05641,111.8,105.0,114.4,0.054,0.249,0.041,0,0,0,2,F022,Tzaneen,SS-TZN-02,Tzaneen Substation 2,-23.8037,30.20815,0
M05642,52.3,51.7,57.0,0.001,0.178,0.041,0,0,0,3,F428,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,-23.97218,29.9426,0
M05643,95.6,147.5,95.6,0.355,0.499,0.101,0,2,3,0,F207,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,-23.94171,30.24431,1
M05644,96.4,77.5,101.6,0.084,0.213,0.058,0,0,0,1,F115,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,-23.91065,30.23672,0
M05645,257.2,223.5,259.7,0.063,0.082,0.164,0,0,0,3,F114,Xihoko,SS-XHK-02,Xihoko Substation 2,-23.79745,30.29581,0
M05646,127.1,117.6,122.6,0.043,0.291,0.195,0,0,0,5,F174,Lenyenye,SS-LNY-03,Lenyenye Substation 3,-23.94064,30.30096,0
M05647,43.7,111.8,40.6,0.555,0.649,0.146,0,4,1,0,F221,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,-24.00052,29.93815,1
M05648,79.9,89.0,88.3,0.084,0.287,0.184,0,0,0,4,F436,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,-23.92929,30.27051,0
M05649,192.0,204.6,199.4,0.0,0.13,0.059,0,1,0,1,F411,Lenyenye,SS-LNY-02,Lenyenye Substation 2,-23.93467,30.2658,0
M05650,152.6,159.7,151.9,0.079,0.087,0.073,0,0,0,1,F452,Xihoko,SS-XHK-03,Xihoko Substation 3,-23.71926,30.36494,0
M05651,58.0,64.6,51.0,0.086,0.323,0.066,0,0,0,0,F224,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,-23.82995,30.30312,0
M05652,131.0,119.9,131.7,0.051,0.069,0.06,1,1,0,1,F138,Tzaneen,SS-TZN-01,Tzaneen Substation 1,-23.82583,30.17872,0
M05653,169.1,161.6,164.6,0.389,0.461,0.113,0,5,0,0,F057,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,-23.72113,30.12783,1
M05654,203.4,199.3,200.9,0.039,0.12,0.122,0,0,0,2,F060,Lenyenye,SS-LNY-02,Lenyenye Substation 2,-23.93095,30.26296,0
M05655,94.1,97.3,92.6,0.034,0.196,0.035,0,1,0,0,F294,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,-23.71635,30.11475,0
M05656,128.0,123.7,131.9,0.092,0.167,0.132,0,0,0,3,F448,Xihoko,SS-XHK-01,Xihoko Substation 1,-23.77763,30.36359,0
M05657,178.5,177.3,183.9,0.0,0.257,0.061,0,0,0,2,F311,Lenyenye,SS-LNY-03,Lenyenye Substation 3,-23.96433,30.30098,0
M05658,190.0,191.1,214.3,0.056,0.329,0.191,0,0,0,0,F157,Bolobedu,SS-BLB-01,Bolobedu Substation 1,-23.96424,30.35488,0
M05659,88.2,73.6,82.1,0.0,0.065,0.028,0,0,0,1,F120,Tzaneen,SS-TZN-02,Tzaneen Substation 2,-23.80236,30.20016,0
M05660,59.7,64.9,68.0,0.033,0.205,0.147,0,0,0,5,F354,Tzaneen,SS-TZN-03,Tzaneen Substation 3,-23.83794,30.18829,0
M05661,169.5,187.0,161.9,0.006,0.086,0.06,0,0,0,2,F299,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,-23.70237,30.12174,1
M05662,196.1,216.7,187.5,0.001,0.206,0.048,0,1,1,1,F372,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,-23.9222,30.27126,0
M05663,80.9,75.7,67.5,0.036,0.291,0.043,0,0,0,1,F308,Xihoko,SS-XHK-01,Xihoko Substation 1,-23.78474,30.37139,0
M05664,36.3,54.3,31.1,0.155,0.186,0.137,1,6,0,2,F026,Xihoko,SS-XHK-01,Xihoko Substation 1,-23.78097,30.38349,1
M05665,168.9,153.9,177.9,0.029,0.217,0.137,0,0,0,3,F480,Xihoko,SS-XHK-01,Xihoko Substation 1,-23.77942,30.36887,0
M05666,89.1,88.3,97.6,0.0,0.257,0.206,0,0,0,4,F045,Tzaneen,SS-TZN-01,Tzaneen Substation 1,-23.83137,30.16755,0
M05667,263.5,272.1,263.4,0.001,0.331,0.082,0,2,0,4,F177,Tzaneen,SS-TZN-03,Tzaneen Substation 3,-23.8247,30.18919,0
M05668,76.3,75.3,75.9,0.134,0.281,0.026,0,0,0,1,F499,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.95363,30.36339,0
M05669,155.9,155.7,149.9,0.091,0.188,0.048,0,1,0,1,F412,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,-23.91261,30.24543,0
M05670,42.0,66.3,40.9,0.236,0.568,0.12,1,3,1,2,F462,Bolobedu,SS-BLB-03,Bolobedu Substation 3,-23.98985,30.44367,0
M05671,137.8,135.1,138.9,0.047,0.296,0.062,0,0,0,2,F013,Lenyenye,SS-LNY-01,Lenyenye Substation 1,-23.95064,30.27653,0
M05672,60.7,62.5,55.9,0.026,0.076,0.227,0,1,0,4,F468,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,-23.9792,29.93734,0
M05673,126.2,119.6,131.0,0.072,0.097,0.251,0,1,0,3,F083,Xihoko,SS-XHK-01,Xihoko Substation 1,-23.77963,30.36837,0
M05674,51.9,99.5,50.3,0.519,0.382,0.073,2,3,1,2,F278,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,-23.72447,30.12512,1
M05675,65.2,79.2,78.0,0.014,0.222,0.121,0,0,0,2,F030,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,-23.71522,30.11775,0
M05676,102.1,102.5,105.5,0.066,0.043,0.078,0,0,0,2,F247,Tzaneen,SS-TZN-03,Tzaneen Substation 3,-23.84394,30.20601,0
M05677,84.8,87.4,86.0,0.028,0.276,0.232,0,0,0,3,F484,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.93721,30.36286,0
M05678,68.8,73.3,58.5,0.032,0.151,0.119,0,0,0,4,F021,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,-23.71837,30.11868,0
M05679,159.2,180.1,163.8,0.073,0.225,0.176,0,1,0,4,F081,Lenyenye,SS-LNY-01,Lenyenye Substation 1,-23.96244,30.26498,0
M05680,75.4,77.5,65.2,0.081,0.149,0.099,1,1,0,5,F047,Lenyenye,SS-LNY-03,Lenyenye Substation 3,-23.94876,30.30133,0
M05681,83.2,98.3,78.4,0.335,0.504,0.215,1,5,0,3,F099,Xihoko,SS-XHK-02,Xihoko Substation 2,-23.79069,30.29862,1
M05682,46.9,48.2,69.4,0.089,0.299,0.087,0,0,0,2,F031,Lenyenye,SS-LNY-03,Lenyenye Substation 3,-23.95352,30.29708,0
M05683,104.5,98.3,111.6,0.095,0.132,0.102,0,0,0,3,F020,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,-24.00754,29.9335,0
M05684,60.3,59.6,47.4,0.054,0.316,0.148,0,1,0,2,F025,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,-23.99616,29.93809,0
M05685,40.2,50.2,35.8,0.0,0.161,0.147,0,0,0,3,F152,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.94773,30.37208,0
M05686,110.5,135.1,108.1,0.075,0.144,0.02,0,0,0,0,F054,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,-23.89377,30.24904,1
M05687,166.4,190.7,167.3,0.105,0.292,0.076,0,0,0,1,F273,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,-23.94941,30.26322,0
M05688,184.2,206.0,185.5,0.066,0.088,0.064,0,0,0,0,F095,Lenyenye,SS-LNY-02,Lenyenye Substation 2,-23.9346,30.26543,0
M05689,116.7,107.5,124.2,0.069,0.154,0.063,0,0,0,0,F281,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,-23.84482,30.34772,0
M05690,132.4,122.8,142.5,0.081,0.193,0.045,0,2,0,1,F397,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,-24.00341,29.92665,0
M05691,101.8,92.8,104.2,0.076,0.273,0.169,0,0,0,2,F177,Tzaneen,SS-TZN-03,Tzaneen Substation 3,-23.83074,30.1994,0
M05692,63.2,114.6,64.1,0.273,0.295,0.109,0,2,0,0,F210,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,-23.9051,30.25039,1
