meter_id,anomaly_score,investigation_flag,theft_risk_pct,priority_tier,priority_tier_order,recommended_action,expected_kwh,actual_kwh,consumption_deviation_pct,feeder_id,cnc,substation_id,substation_name,confirmed_incidents_nearby_12mo,estimated_monthly_loss_rand,top_reasons
M02984,16.5,0,16.5,low,1,No action required,217.3,210.0,3.359410952600097,F474,Xihoko,SS-XHK-03,Xihoko Substation 3,0,19.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M05311,13.4,0,16.5,low,1,No action required,152.1,121.1,20.381328073635764,F278,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,0,81.0,"low zero_consumption_days_90d, low night_usage_ratio, low pct_drop_recent"
M05954,9.0,0,16.5,low,1,No action required,87.9,86.0,2.1615472127417585,F274,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,0,5.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M02640,7.1,0,16.5,low,1,No action required,118.1,100.4,14.987298899237924,F085,Bolobedu,SS-BLB-01,Bolobedu Substation 1,2,46.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M04825,10.7,0,16.5,low,1,No action required,126.6,111.0,12.322274881516583,F105,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,1,41.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M09249,7.8,0,16.5,low,1,No action required,80.2,93.0,-15.960099750623439,F148,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,2,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M03458,9.1,0,16.5,low,1,No action required,110.1,103.7,5.812897366030874,F319,Bolobedu,SS-BLB-01,Bolobedu Substation 1,5,17.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M00086,10.6,0,16.5,low,1,No action required,183.5,190.4,-3.760217983651229,F294,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,1,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M08541,14.8,0,16.5,low,1,No action required,116.7,144.3,-23.650385604113115,F402,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,0,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M00754,11.2,0,16.5,low,1,No action required,165.8,162.9,1.7490952955367944,F370,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,3,8.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M01521,17.8,0,16.5,low,1,No action required,198.4,209.2,-5.443548387096765,F430,Lenyenye,SS-LNY-01,Lenyenye Substation 1,0,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M00316,11.4,0,16.5,low,1,No action required,86.5,110.2,-27.39884393063584,F347,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,1,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M02191,9.1,0,16.5,low,1,No action required,113.0,108.0,4.424778761061947,F445,Bolobedu,SS-BLB-03,Bolobedu Substation 3,8,13.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M03848,14.3,0,16.5,low,1,No action required,179.2,172.6,3.6830357142857117,F043,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,3,17.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M09407,12.8,0,16.5,low,1,No action required,112.9,148.9,-31.886625332152345,F407,Politsi,SS-PLT-01,Politsi Substation 1,0,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M09699,13.8,0,16.5,low,1,No action required,86.5,93.5,-8.092485549132949,F284,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,3,0.0,"low feed_vs_declared_ratio, low night_usage_ratio, low pct_drop_recent"
M07672,16.2,0,16.5,low,1,No action required,71.9,87.8,-22.114047287899847,F317,Bolobedu,SS-BLB-02,Bolobedu Substation 2,3,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M09595,9.6,0,16.5,low,1,No action required,93.0,100.7,-8.279569892473122,F349,Politsi,SS-PLT-02,Politsi Substation 2,1,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M09189,9.6,0,16.5,low,1,No action required,188.2,160.1,14.930924548352815,F108,Politsi,SS-PLT-01,Politsi Substation 1,3,73.0,"low zero_consumption_days_90d, low night_usage_ratio, low pct_drop_recent"
M09185,4.6,0,16.5,low,1,No action required,84.6,95.1,-12.411347517730498,F495,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,4,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M08073,6.9,0,16.5,low,1,No action required,95.3,109.1,-14.480587618048265,F285,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,2,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M00690,17.7,0,16.5,low,1,No action required,212.8,230.5,-8.317669172932325,F044,Bolobedu,SS-BLB-03,Bolobedu Substation 3,1,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M03049,10.9,0,16.5,low,1,No action required,164.6,148.2,9.963547995139736,F306,Lenyenye,SS-LNY-01,Lenyenye Substation 1,3,43.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M00704,16.0,0,16.5,low,1,No action required,231.7,214.3,7.5097108329736635,F348,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,1,45.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M01396,17.4,0,16.5,low,1,No action required,209.9,210.5,-0.2858504049547376,F079,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,0,0.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M03381,12.1,0,16.5,low,1,No action required,117.6,110.8,5.782312925170066,F072,Tzaneen,SS-TZN-03,Tzaneen Substation 3,0,18.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M01061,6.8,0,16.5,low,1,No action required,91.6,102.1,-11.462882096069869,F248,Politsi,SS-PLT-02,Politsi Substation 2,0,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M03394,9.8,0,16.5,low,1,No action required,199.4,180.5,9.478435305917756,F328,Bolobedu,SS-BLB-01,Bolobedu Substation 1,5,49.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M08680,13.7,0,16.5,low,1,No action required,186.4,190.0,-1.9313304721030013,F342,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,1,0.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M09032,7.8,0,16.5,low,1,No action required,129.3,118.3,8.507347254447033,F312,Politsi,SS-PLT-01,Politsi Substation 1,3,29.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low night_usage_ratio"
M07855,9.7,0,16.5,low,1,No action required,121.0,128.5,-6.198347107438017,F426,Politsi,SS-PLT-02,Politsi Substation 2,0,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M06147,8.1,0,16.5,low,1,No action required,82.5,95.8,-16.121212121212118,F259,Xihoko,SS-XHK-03,Xihoko Substation 3,2,0.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M08075,15.3,0,16.5,low,1,No action required,158.9,191.2,-20.327249842668333,F433,Tzaneen,SS-TZN-03,Tzaneen Substation 3,1,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M03443,19.6,0,16.5,low,1,No action required,166.5,201.7,-21.141141141141134,F292,Bolobedu,SS-BLB-02,Bolobedu Substation 2,1,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M04916,9.8,0,16.5,low,1,No action required,95.3,104.6,-9.758656873032526,F396,Bolobedu,SS-BLB-02,Bolobedu Substation 2,4,0.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M02204,13.5,0,16.5,low,1,No action required,178.9,195.6,-9.33482392397987,F100,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,0,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M09813,9.2,0,16.5,low,1,No action required,97.0,111.3,-14.74226804123711,F163,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,5,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M04644,21.8,0,16.5,low,1,No action required,176.1,228.4,-29.699034639409433,F306,Lenyenye,SS-LNY-01,Lenyenye Substation 1,4,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M01177,17.5,0,16.5,low,1,No action required,37.9,41.4,-9.234828496042216,F293,Politsi,SS-PLT-03,Politsi Substation 3,2,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M02577,11.6,0,16.5,low,1,No action required,210.8,192.5,8.681214421252378,F375,Bolobedu,SS-BLB-03,Bolobedu Substation 3,1,48.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M09008,12.7,0,16.5,low,1,No action required,169.0,169.8,-0.47337278106509545,F059,Xihoko,SS-XHK-02,Xihoko Substation 2,0,0.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M04750,10.0,0,16.4,low,1,No action required,170.3,168.6,0.9982384028185654,F425,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,0,4.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M03964,9.9,0,16.4,low,1,No action required,74.5,80.5,-8.053691275167784,F013,Lenyenye,SS-LNY-01,Lenyenye Substation 1,1,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M03952,12.5,0,16.4,low,1,No action required,203.0,175.7,13.44827586206897,F116,Tzaneen,SS-TZN-01,Tzaneen Substation 1,1,71.0,"low zero_consumption_days_90d, low night_usage_ratio, low pct_drop_recent"
M05477,10.5,0,16.4,low,1,No action required,113.6,109.8,3.345070422535209,F364,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,6,10.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M01607,8.3,0,16.4,low,1,No action required,124.4,141.4,-13.665594855305466,F146,Lenyenye,SS-LNY-02,Lenyenye Substation 2,0,0.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M06956,15.4,0,16.4,low,1,No action required,120.6,164.6,-36.48424543946932,F463,Tzaneen,SS-TZN-02,Tzaneen Substation 2,1,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M04538,15.9,0,16.4,low,1,No action required,181.1,201.5,-11.264494754279406,F231,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,0,0.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M01786,11.4,0,16.4,low,1,No action required,178.9,164.8,7.881498043599773,F401,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,1,37.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M01125,12.7,0,16.4,low,1,No action required,85.1,102.7,-20.681551116333736,F410,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,0,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M02244,16.3,0,16.4,low,1,No action required,54.0,66.0,-22.22222222222222,F477,Politsi,SS-PLT-03,Politsi Substation 3,1,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M07939,17.8,0,16.4,low,1,No action required,146.4,156.1,-6.6256830601092815,F474,Xihoko,SS-XHK-03,Xihoko Substation 3,4,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M02671,10.1,0,16.4,low,1,No action required,110.7,120.9,-9.214092140921412,F238,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,3,0.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M03011,12.4,0,16.4,low,1,No action required,135.7,129.1,4.863669859985258,F466,Lenyenye,SS-LNY-03,Lenyenye Substation 3,10,17.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M05423,9.9,0,16.4,low,1,No action required,87.2,103.3,-18.46330275229357,F160,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,0,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M03994,10.0,0,16.4,low,1,No action required,193.1,192.8,0.1553599171413687,F448,Xihoko,SS-XHK-01,Xihoko Substation 1,1,1.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M00432,13.4,0,16.4,low,1,No action required,86.5,79.6,7.97687861271677,F064,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,0,18.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M02516,10.6,0,16.4,low,1,No action required,82.5,77.8,5.696969696969701,F083,Xihoko,SS-XHK-01,Xihoko Substation 1,2,12.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M01723,7.1,0,16.4,low,1,No action required,99.1,111.5,-12.512613521695265,F212,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,7,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M07458,8.0,0,16.4,low,1,No action required,186.6,165.8,11.14683815648445,F392,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,3,54.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M01909,9.5,0,16.4,low,1,No action required,92.7,100.2,-8.090614886731391,F378,Bolobedu,SS-BLB-01,Bolobedu Substation 1,1,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M05805,15.9,0,16.4,low,1,No action required,196.3,207.2,-5.5527254202750775,F157,Bolobedu,SS-BLB-01,Bolobedu Substation 1,5,0.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M04625,16.4,0,16.4,low,1,No action required,179.8,207.1,-15.18353726362624,F348,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,1,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M05679,12.9,0,16.4,low,1,No action required,180.1,159.2,11.604664075513607,F081,Lenyenye,SS-LNY-01,Lenyenye Substation 1,4,54.0,"low zero_consumption_days_90d, low night_usage_ratio, low pct_drop_recent"
M04908,14.6,0,16.4,low,1,No action required,158.2,190.1,-20.164348925410877,F207,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,0,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M05184,15.0,0,16.4,low,1,No action required,101.3,120.6,-19.052319842053304,F072,Tzaneen,SS-TZN-03,Tzaneen Substation 3,7,0.0,"low feed_vs_declared_ratio, low pct_drop_recent, low night_usage_ratio"
M04598,7.0,0,16.4,low,1,No action required,103.9,89.0,14.340712223291632,F387,Xihoko,SS-XHK-01,Xihoko Substation 1,3,39.0,"low zero_consumption_days_90d, low pct_drop_recent, low feed_vs_declared_ratio"
M07436,7.6,0,16.4,low,1,No action required,81.8,85.8,-4.88997555012225,F164,Lenyenye,SS-LNY-03,Lenyenye Substation 3,1,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M07461,24.9,0,16.4,low,1,No action required,59.5,57.0,4.201680672268908,F053,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,7,6.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M04607,5.7,0,16.4,low,1,No action required,78.0,88.3,-13.205128205128203,F245,Xihoko,SS-XHK-03,Xihoko Substation 3,4,0.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M02015,12.8,0,16.4,low,1,No action required,183.1,190.4,-3.986892408519941,F259,Xihoko,SS-XHK-03,Xihoko Substation 3,1,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M00626,8.0,0,16.4,low,1,No action required,142.6,139.9,1.8934081346423481,F485,Bolobedu,SS-BLB-03,Bolobedu Substation 3,1,7.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M05329,7.6,0,16.4,low,1,No action required,93.0,93.5,-0.5376344086021506,F283,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,4,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M09052,7.8,0,16.4,low,1,No action required,121.5,116.5,4.11522633744856,F479,Politsi,SS-PLT-02,Politsi Substation 2,2,13.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M08273,14.1,0,16.4,low,1,No action required,125.0,117.0,6.4,F053,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,5,21.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M02601,12.0,0,16.4,low,1,No action required,94.7,98.4,-3.9070749736008477,F304,Bolobedu,SS-BLB-01,Bolobedu Substation 1,0,0.0,"low feed_vs_declared_ratio, low pct_drop_recent, high zero_consumption_days_90d"
M06466,2.6,0,16.4,low,1,No action required,80.9,81.8,-1.1124845488257002,F280,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,1,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M01885,19.5,0,16.4,low,1,No action required,160.3,194.3,-21.210230817217717,F414,Lenyenye,SS-LNY-02,Lenyenye Substation 2,2,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M06906,16.9,0,16.4,low,1,No action required,60.7,69.2,-14.00329489291598,F434,Politsi,SS-PLT-01,Politsi Substation 1,4,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M09153,5.3,0,16.4,low,1,No action required,81.9,93.9,-14.65201465201465,F498,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,2,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M03165,9.4,0,16.4,low,1,No action required,77.6,97.8,-26.030927835051553,F270,Tzaneen,SS-TZN-02,Tzaneen Substation 2,0,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M08690,7.8,0,16.4,low,1,No action required,117.2,137.1,-16.979522184300333,F467,Tzaneen,SS-TZN-01,Tzaneen Substation 1,2,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M02897,17.5,0,16.4,low,1,No action required,226.1,218.6,3.3171163202122953,F096,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,5,20.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M09948,17.0,0,16.4,low,1,No action required,183.6,169.6,7.625272331154684,F358,Lenyenye,SS-LNY-03,Lenyenye Substation 3,5,36.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M00941,16.4,0,16.4,low,1,No action required,176.6,190.7,-7.984144960362398,F084,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,0,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M06237,14.5,0,16.4,low,1,No action required,207.0,193.5,6.521739130434782,F025,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,0,35.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M07096,6.9,0,16.4,low,1,No action required,120.7,122.6,-1.5741507870753864,F372,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,1,0.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M07438,18.8,0,16.4,low,1,No action required,69.6,68.5,1.5804597701149343,F464,Xihoko,SS-XHK-01,Xihoko Substation 1,3,3.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M06407,6.4,0,16.4,low,1,No action required,153.8,145.1,5.656697009102742,F137,Tzaneen,SS-TZN-01,Tzaneen Substation 1,2,23.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M01386,16.6,0,16.4,low,1,No action required,152.6,154.9,-1.5072083879423404,F043,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,1,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M03269,8.8,0,16.4,low,1,No action required,158.7,144.1,9.199747952110899,F388,Bolobedu,SS-BLB-03,Bolobedu Substation 3,2,38.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M00058,7.8,0,16.4,low,1,No action required,129.8,143.3,-10.400616332819721,F064,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,3,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M09413,14.0,0,16.4,low,1,No action required,168.9,183.3,-8.525754884547073,F007,Politsi,SS-PLT-01,Politsi Substation 1,2,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M09205,4.3,0,16.4,low,1,No action required,88.1,106.1,-20.431328036322363,F099,Xihoko,SS-XHK-02,Xihoko Substation 2,4,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M03104,19.8,0,16.4,low,1,No action required,175.7,197.9,-12.6351735913489,F058,Lenyenye,SS-LNY-01,Lenyenye Substation 1,2,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
