meter_id,declared_kwh,transformer_feed_estimate_kwh,historical_avg_kwh,pct_drop_recent,night_usage_ratio,area_theft_history_rate,is_theft,feed_vs_declared_ratio,anomaly_score,flagged,tier
M06104,56.4,57.4,52.3,0.027,0.383,0.086,0,1.0177304964539007,-0.12959604543962822,0,medium
M06105,81.7,76.2,70.3,0.06,0.337,0.117,0,0.9326805385556916,-0.17199151810500635,0,low
M06106,112.0,118.9,112.8,0.077,0.342,0.07,0,1.061607142857143,-0.18387881354134622,0,low
M06107,72.7,70.5,76.9,0.06,0.279,0.06,0,0.9697386519944979,-0.1763313396590367,0,low
M06108,173.3,179.7,170.3,0.033,0.341,0.12,0,1.0369301788805538,-0.14885308085611593,0,medium
M06109,125.0,127.4,119.1,0.054,0.371,0.038,0,1.0192,-0.1718266735875082,0,low
M06110,70.8,71.0,57.9,0.051,0.233,0.03,0,1.0028248587570623,-0.15551959420520117,0,medium
M06111,114.0,117.3,112.9,0.098,0.4,0.044,0,1.0289473684210526,-0.16165781066862778,0,low
M06112,209.7,215.5,213.2,0.08,0.275,0.044,0,1.027658559847401,-0.11258988869486558,0,high
M06113,77.5,83.5,71.6,0.011,0.347,0.06,0,1.0774193548387097,-0.15744566811095306,0,low
M06114,39.1,68.6,35.3,0.206,0.628,0.119,1,1.754475703324808,0.0012537725806810451,1,high
M06115,107.1,108.1,105.1,0.006,0.23,0.199,0,1.0093370681605975,-0.14201043075106173,0,medium
M06116,82.1,78.0,94.8,0.071,0.118,0.096,0,0.9500609013398296,-0.15181390518259913,0,medium
M06117,116.8,119.4,121.7,0.074,0.373,0.139,0,1.0222602739726028,-0.16973315117404408,0,low
M06118,199.0,195.7,197.5,0.092,0.267,0.078,0,0.9834170854271356,-0.1380570405192797,0,medium
M06119,59.8,66.8,59.8,0.023,0.159,0.119,0,1.117056856187291,-0.13589487448326065,0,medium
M06120,91.0,101.4,81.6,0.006,0.116,0.02,0,1.1142857142857143,-0.10563305060736683,0,high
M06121,107.9,107.2,106.2,0.07,0.344,0.059,0,0.9935125115848007,-0.17820903046823033,0,low
M06122,172.7,174.0,170.9,0.051,0.287,0.04,0,1.007527504342791,-0.1531133583010914,0,medium
M06123,59.3,110.2,56.2,0.491,0.486,0.083,1,1.8583473861720068,-0.0007156622090163101,0,high
M06124,277.4,299.7,274.0,0.1,0.37,0.048,0,1.080389329488104,0.021321393965997304,1,high
M06125,50.2,45.8,54.2,0.007,0.273,0.209,0,0.9123505976095616,-0.07145374736097387,0,high
M06126,67.0,56.5,72.4,0.054,0.104,0.034,0,0.8432835820895522,-0.09963225631922001,0,high
M06127,87.9,91.1,93.7,0.011,0.293,0.08,0,1.036405005688282,-0.17082581832195004,0,low
M06128,58.0,58.0,66.1,0.072,0.385,0.029,0,1.0,-0.1320130756295454,0,medium
M06129,137.2,141.2,142.5,0.057,0.282,0.066,0,1.0291545189504374,-0.1785564192762054,0,low
M06130,176.2,172.0,168.4,0.064,0.235,0.056,0,0.9761634506242907,-0.15527436338619816,0,medium
M06131,136.9,126.5,130.7,0.052,0.27,0.118,0,0.9240321402483564,-0.16270804750171725,0,low
M06132,108.5,113.6,100.4,0.071,0.285,0.08,0,1.047004608294931,-0.19011668084429806,0,low
M06133,117.5,113.5,113.3,0.108,0.214,0.048,0,0.9659574468085106,-0.16431241774354127,0,low
M06134,102.5,104.0,96.3,0.045,0.187,0.323,0,1.0146341463414634,-0.054169600338071056,0,high
M06135,85.9,102.2,83.7,0.119,0.261,0.088,0,1.189755529685681,-0.16944056806046265,0,low
M06136,167.8,168.7,166.2,0.08,0.109,0.134,0,1.005363528009535,-0.13432772644685964,0,medium
M06137,68.4,68.8,66.2,0.077,0.116,0.165,0,1.0058479532163742,-0.13115937502137198,0,medium
M06138,66.4,66.9,71.1,0.026,0.271,0.048,0,1.0075301204819278,-0.15557495716226039,0,medium
M06139,130.7,180.0,131.6,0.217,0.372,0.197,1,1.3771996939556237,-0.04612346326442207,0,high
M06140,84.2,92.2,96.4,0.021,0.141,0.175,0,1.0950118764845607,-0.13910952863822984,0,medium
M06141,62.2,97.5,50.5,0.357,0.436,0.187,1,1.567524115755627,-0.022486785757796945,0,high
M06142,129.8,131.3,122.7,0.022,0.128,0.289,0,1.0115562403697997,-0.07166218690108694,0,high
M06143,74.2,74.5,58.6,0.06,0.2,0.046,0,1.0040431266846361,-0.1630395858482695,0,low
M06144,98.0,98.9,99.1,0.083,0.104,0.186,0,1.0091836734693878,-0.12367717184044047,0,medium
M06145,44.2,88.0,42.0,0.534,0.481,0.112,1,1.9909502262443437,0.028220063656459238,1,high
M06146,148.2,143.8,159.8,0.073,0.393,0.147,0,0.9703103913630231,-0.1428373164366552,0,medium
M06147,95.1,106.1,89.0,0.077,0.22,0.146,0,1.1156677181913774,-0.17391228089063304,0,low
M06148,162.0,170.8,163.1,0.026,0.209,0.106,0,1.0543209876543211,-0.1564510950719244,0,medium
M06149,62.9,64.4,65.7,0.068,0.153,0.197,0,1.0238473767885534,-0.12907040729843894,0,medium
M06150,122.4,121.8,114.1,0.071,0.182,0.06,0,0.9950980392156862,-0.17766446711287104,0,low
M06151,181.7,195.8,174.7,0.1,0.185,0.081,0,1.077600440286186,-0.13302512397496608,0,medium
M06152,118.4,114.4,138.2,0.041,0.164,0.142,0,0.9662162162162162,-0.15772152186414845,0,low
M06153,130.4,131.4,133.0,0.051,0.26,0.193,0,1.0076687116564418,-0.15726822535220164,0,low
M06154,114.7,118.0,114.0,0.053,0.291,0.059,0,1.028770706190061,-0.18479940406999779,0,low
M06155,102.2,98.1,97.8,0.114,0.159,0.194,0,0.9598825831702543,-0.13605503216550263,0,medium
M06156,127.8,133.8,139.0,0.049,0.116,0.036,0,1.0469483568075117,-0.13994135409466607,0,medium
M06157,84.4,81.3,73.2,0.03,0.354,0.286,0,0.9632701421800947,-0.09047633932234667,0,high
M06158,97.7,99.8,96.2,0.093,0.234,0.107,0,1.021494370522006,-0.18771009924147752,0,low
M06159,139.2,142.0,121.2,0.062,0.229,0.13,0,1.0201149425287357,-0.1757973294733708,0,low
M06160,231.4,232.8,232.6,0.029,0.399,0.111,0,1.0060501296456352,-0.04940396617200382,0,high
M06161,99.9,96.2,107.1,0.114,0.319,0.079,0,0.9629629629629629,-0.17202857601643423,0,low
M06162,49.9,50.0,50.0,0.095,0.282,0.071,0,1.0020040080160322,-0.14510030436734828,0,medium
M06163,82.8,77.3,90.7,0.038,0.342,0.037,0,0.9335748792270532,-0.16104870314529063,0,low
M06164,147.3,152.6,151.8,0.056,0.215,0.061,0,1.0359809911744737,-0.17884316134223127,0,low
M06165,185.1,181.0,169.8,0.007,0.29,0.054,0,0.97784981091302,-0.12206419897123705,0,high
M06166,159.9,144.9,163.6,0.11,0.217,0.115,0,0.9061913696060038,-0.12792820691593992,0,medium
M06167,83.9,92.1,91.6,0.009,0.163,0.037,0,1.0977353992848629,-0.1476830630850865,0,medium
M06168,51.9,60.8,46.5,0.018,0.108,0.074,0,1.1714836223506744,-0.09422567998738185,0,high
M06169,51.3,49.9,53.8,0.039,0.266,0.149,0,0.9727095516569201,-0.13683028993586377,0,medium
M06170,55.2,66.2,51.7,0.079,0.31,0.02,0,1.1992753623188406,-0.11726638563895603,0,high
M06171,53.9,49.0,50.2,0.065,0.33,0.021,0,0.9090909090909091,-0.12328326231932785,0,medium
M06172,56.4,80.4,36.5,0.216,0.53,0.086,1,1.4255319148936172,-0.047283976963970575,0,high
M06173,310.9,301.8,302.1,0.04,0.162,0.098,0,0.9707301383081378,0.031394831464061856,1,high
M06174,66.0,63.8,79.6,0.046,0.29,0.163,0,0.9666666666666667,-0.15389216051833027,0,medium
M06175,181.6,189.7,181.3,0.107,0.1,0.191,0,1.0446035242290748,-0.07231445543001702,0,high
M06176,76.0,87.2,74.4,0.084,0.37,0.052,0,1.1473684210526316,-0.1740374760706696,0,low
M06177,71.3,131.3,70.3,0.449,0.685,0.035,1,1.841514726507714,0.040678490398881606,1,high
M06178,213.9,213.9,205.5,0.103,0.227,0.128,0,1.0,-0.10900732446724748,0,high
M06179,157.8,248.2,164.8,0.196,0.551,0.057,1,1.5728770595690746,0.016292350924705268,1,high
M06180,54.9,99.8,57.9,0.543,0.509,0.092,1,1.8178506375227688,0.011247980704585547,1,high
M06181,128.9,129.1,132.4,0.006,0.22,0.085,0,1.0015515903801395,-0.16274573602873282,0,low
M06182,47.5,104.4,42.2,0.172,0.631,0.045,1,2.1978947368421053,0.02447098557047034,1,high
M06183,117.2,118.8,117.3,0.007,0.194,0.057,0,1.0136518771331058,-0.16090407452998073,0,low
M06184,100.7,101.9,88.6,0.091,0.328,0.105,0,1.0119165839126119,-0.18386373219985747,0,low
M06185,67.3,100.4,63.6,0.263,0.587,0.067,1,1.4918276374442796,-0.044686148083955546,0,high
M06186,187.2,195.9,193.9,0.046,0.313,0.024,0,1.046474358974359,-0.12551298534271177,0,medium
M06187,58.7,60.9,62.5,0.098,0.225,0.055,0,1.0374787052810903,-0.14656815406369172,0,medium
M06188,64.7,54.2,69.8,0.107,0.34,0.099,0,0.8377125193199382,-0.12928637183243236,0,medium
M06189,71.0,68.3,67.0,0.094,0.166,0.033,0,0.9619718309859154,-0.15838917632238098,0,low
M06190,57.1,66.5,61.5,0.071,0.153,0.084,0,1.1646234676007006,-0.14154946645136418,0,medium
M06191,166.4,187.4,152.6,0.005,0.279,0.066,0,1.1262019230769231,-0.11241275567115189,0,high
M06192,74.0,73.5,77.7,0.012,0.3,0.16,0,0.9932432432432432,-0.15318136737926252,0,medium
M06193,200.4,194.1,209.9,0.019,0.135,0.168,0,0.9685628742514969,-0.0776999730350506,0,high
M06194,125.3,128.3,126.4,0.104,0.212,0.048,0,1.0239425379090186,-0.16410495546508375,0,low
M06195,98.4,94.6,96.4,0.062,0.364,0.17,0,0.9613821138211381,-0.15468464526831766,0,medium
M06196,156.6,165.8,161.5,0.027,0.399,0.062,0,1.05874840357599,-0.14411318504039217,0,medium
M06197,70.2,58.5,61.8,0.004,0.15,0.029,0,0.8333333333333333,-0.08995361603477209,0,high
M06198,131.2,132.8,125.3,0.024,0.156,0.031,0,1.0121951219512197,-0.15715598237501205,0,medium
M06199,95.3,88.0,89.6,0.002,0.304,0.026,0,0.9233997901364114,-0.13649295723582783,0,medium
M06200,192.4,194.9,198.8,0.1,0.165,0.151,0,1.012993762993763,-0.12536453244127388,0,medium
M06201,168.9,167.5,170.9,0.04,0.195,0.039,0,0.9917110716400237,-0.154660556678424,0,medium
M06202,142.0,139.0,158.4,0.004,0.218,0.253,0,0.9788732394366197,-0.08086925193999911,0,high
M06203,154.4,148.7,161.0,0.119,0.143,0.157,0,0.963082901554404,-0.1239240472517743,0,medium
M06204,136.7,142.3,137.3,0.016,0.281,0.07,0,1.0409656181419167,-0.16753446020946516,0,low
M06205,214.9,216.9,218.2,0.089,0.298,0.027,0,1.0093066542577944,-0.10317895240277536,0,high
M06206,182.6,175.0,181.7,0.059,0.155,0.104,0,0.9583789704271632,-0.13903575836198345,0,medium
M06207,174.0,173.0,171.7,0.07,0.145,0.191,0,0.9942528735632183,-0.12841636140394352,0,medium
M06208,131.4,131.1,129.6,0.052,0.179,0.108,0,0.9977168949771689,-0.18248394454965344,0,low
M06209,112.5,111.0,133.6,0.024,0.35,0.161,0,0.9866666666666667,-0.15611911240225923,0,medium
M06210,92.9,95.3,90.9,0.002,0.134,0.182,0,1.0258342303552206,-0.12661881684407128,0,medium
M06211,44.2,46.6,36.5,0.033,0.149,0.044,0,1.0542986425339367,-0.10245156910619757,0,high
M06212,201.7,197.7,215.5,0.013,0.152,0.036,0,0.9801685671789787,-0.09318054657146951,0,high
M06213,211.2,204.9,205.1,0.114,0.174,0.052,0,0.9701704545454546,-0.09372621575535806,0,high
M06214,82.5,74.6,71.5,0.01,0.351,0.238,0,0.9042424242424242,-0.10692906132243207,0,high
M06215,97.3,142.9,105.2,0.532,0.491,0.251,1,1.4686536485097637,0.04034148235946611,1,high
M06216,22.3,47.4,31.1,0.45,0.619,0.171,1,2.125560538116592,0.07466551478009253,1,high
M06217,65.5,57.9,61.5,0.087,0.127,0.184,0,0.8839694656488549,-0.09898514273728554,0,high
M06218,67.6,119.0,78.5,0.372,0.663,0.163,1,1.760355029585799,0.018615105564324885,1,high
M06219,127.9,127.0,130.8,0.075,0.261,0.04,0,0.9929632525410477,-0.17724666410363887,0,low
M06220,142.2,131.3,152.7,0.03,0.124,0.061,0,0.9233473980309425,-0.1343659666809956,0,medium
M06221,68.0,75.2,64.0,0.014,0.145,0.11,0,1.1058823529411765,-0.15128174324547722,0,medium
M06222,91.2,88.0,98.7,0.102,0.394,0.211,0,0.9649122807017544,-0.1249088337201496,0,medium
M06223,99.8,100.7,97.5,0.007,0.302,0.117,0,1.0090180360721444,-0.1662123864487024,0,low
M06224,118.2,274.2,115.4,0.379,0.421,0.078,1,2.3197969543147208,0.054036743021899314,1,high
M06225,61.1,74.2,75.3,0.051,0.207,0.083,0,1.2144026186579377,-0.1498858018970739,0,medium
M06226,103.6,106.8,112.9,0.01,0.161,0.059,0,1.0308880308880308,-0.15660325560602883,0,medium
M06227,35.4,82.5,28.1,0.298,0.496,0.04,1,2.330508474576271,0.03924076933796017,1,high
M06228,125.2,121.7,128.9,0.087,0.158,0.082,0,0.9720447284345048,-0.1662003985582131,0,low
M06229,70.4,86.2,70.0,0.107,0.331,0.031,0,1.2244318181818181,-0.15720943878860982,0,medium
M06230,123.7,130.6,131.8,0.009,0.326,0.067,0,1.0557801131770412,-0.16223875020182427,0,low
M06231,82.6,88.8,87.1,0.105,0.314,0.142,0,1.0750605326876514,-0.1687575141798932,0,low
M06232,60.9,126.7,62.9,0.208,0.397,0.08,1,2.0804597701149428,-0.02991889919558477,0,high
M06233,54.9,52.7,53.1,0.091,0.294,0.065,0,0.9599271402550091,-0.14341010694980139,0,medium
M06234,117.0,102.2,120.4,0.072,0.31,0.324,0,0.8735042735042735,-0.023795328315010855,0,high
M06235,131.3,132.1,124.0,0.095,0.205,0.124,0,1.006092916984006,-0.17093661050616898,0,low
M06236,192.6,193.0,207.8,0.079,0.389,0.1,0,1.0020768431983385,-0.12366599221679309,0,medium
M06237,87.4,84.0,81.5,0.021,0.206,0.061,0,0.9610983981693363,-0.17120414965231145,0,low
M06238,73.7,138.7,62.1,0.162,0.602,0.169,1,1.8819538670284937,0.023227052332757125,1,high
M06239,86.5,80.6,91.0,0.021,0.311,0.141,0,0.9317919075144508,-0.16873478762221444,0,low
M06240,161.3,174.9,165.3,0.083,0.123,0.107,0,1.0843149411035338,-0.13616866098045055,0,medium
M06241,61.5,61.0,74.5,0.047,0.276,0.181,0,0.991869918699187,-0.14112076392608336,0,medium
M06242,60.3,67.9,53.8,0.068,0.387,0.152,0,1.1260364842454396,-0.134624509037499,0,medium
M06243,60.4,102.9,66.2,0.215,0.458,0.072,1,1.7036423841059605,-0.06503632713860019,0,high
M06244,71.9,66.0,84.5,0.029,0.176,0.02,0,0.9179415855354659,-0.11794094499295588,0,high
M06245,67.5,66.3,74.0,0.083,0.2,0.059,0,0.9822222222222222,-0.1716561473018735,0,low
M06246,145.9,147.2,138.9,0.067,0.181,0.031,0,1.0089102124742972,-0.1652071303800718,0,low
M06247,204.8,194.7,218.5,0.08,0.357,0.037,0,0.9506835937499999,-0.09426973192526239,0,high
M06248,177.9,169.9,170.4,0.052,0.196,0.111,0,0.9550309162450815,-0.14994969213420312,0,medium
M06249,282.8,282.7,283.0,0.022,0.376,0.18,0,0.9996463932107496,0.0181241792556478,1,high
M06250,176.2,183.3,170.2,0.093,0.261,0.111,0,1.040295119182747,-0.16268032627880952,0,low
M06251,65.3,57.1,60.5,0.056,0.121,0.062,0,0.8744257274119449,-0.11750783041741952,0,high
M06252,72.1,74.8,84.4,0.061,0.228,0.045,0,1.0374479889042996,-0.1683881331092611,0,low
M06253,70.5,83.8,64.8,0.091,0.136,0.192,0,1.1886524822695035,-0.11265768335177795,0,high
M06254,112.4,122.0,114.2,0.093,0.314,0.144,0,1.085409252669039,-0.16699273688326627,0,low
M06255,99.5,94.2,102.8,0.0,0.115,0.112,0,0.9467336683417086,-0.12321706877963257,0,medium
M06256,85.9,81.9,100.2,0.071,0.223,0.152,0,0.9534342258440046,-0.17807842218476128,0,low
M06257,164.7,175.0,170.7,0.007,0.242,0.02,0,1.0625379477838495,-0.12075901429349784,0,high
M06258,96.0,173.3,98.6,0.381,0.545,0.17,1,1.8052083333333335,0.01623411504145089,1,high
M06259,140.6,146.1,139.4,0.011,0.125,0.076,0,1.039118065433855,-0.1514630097768057,0,medium
M06260,36.8,32.9,49.0,0.073,0.281,0.121,0,0.8940217391304348,-0.10531797407608362,0,high
M06261,140.9,135.9,138.0,0.063,0.253,0.19,0,0.964513839602555,-0.15287795994449171,0,medium
M06262,239.8,245.5,243.0,0.094,0.354,0.112,0,1.0237698081734778,-0.05889740155341294,0,high
M06263,91.2,90.6,85.5,0.009,0.297,0.117,0,0.9934210526315789,-0.168066725939919,0,low
M06264,161.8,156.5,163.0,0.082,0.323,0.043,0,0.9672435105067985,-0.150279487468019,0,medium
M06265,85.7,86.3,95.6,0.014,0.262,0.08,0,1.0070011668611434,-0.17672764461809365,0,low
M06266,157.1,146.2,155.2,0.098,0.3,0.223,0,0.9306174411203055,-0.10650626514474265,0,high
M06267,113.2,120.1,114.7,0.088,0.256,0.02,0,1.0609540636042403,-0.16763316213876528,0,low
M06268,171.5,173.4,169.6,0.044,0.29,0.096,0,1.0110787172011662,-0.15939573618845665,0,low
M06269,89.2,145.1,95.7,0.327,0.401,0.138,1,1.6266816143497758,-0.03889236332619139,0,high
M06270,62.8,130.1,55.2,0.236,0.677,0.129,1,2.071656050955414,0.020037034107882157,1,high
M06271,71.1,85.7,61.0,0.013,0.344,0.1,0,1.2053445850914206,-0.14620337420405055,0,medium
M06272,111.2,116.9,119.2,0.092,0.211,0.037,0,1.0512589928057554,-0.1644115265658464,0,low
M06273,135.0,141.4,145.8,0.008,0.22,0.159,0,1.0474074074074073,-0.1500359842801403,0,medium
M06274,104.8,119.5,94.0,0.054,0.247,0.077,0,1.140267175572519,-0.16367734087402036,0,low
M06275,101.0,194.3,101.8,0.446,0.674,0.02,1,1.923762376237624,0.07346659003643219,1,high
M06276,73.6,72.5,76.4,0.014,0.292,0.044,0,0.985054347826087,-0.1542594883936746,0,medium
M06277,114.9,123.2,88.2,0.043,0.173,0.063,0,1.072236727589208,-0.17129372728467818,0,low
M06278,125.2,119.9,126.9,0.043,0.377,0.273,0,0.957667731629393,-0.07439466473706968,0,high
M06279,134.2,141.3,129.3,0.085,0.218,0.089,0,1.0529061102831596,-0.1703556860560812,0,low
M06280,130.0,130.0,121.4,0.027,0.345,0.048,0,1.0,-0.16546182837468515,0,low
M06281,160.5,165.2,157.6,0.095,0.277,0.144,0,1.0292834890965732,-0.16043750973952753,0,low
M06282,145.9,143.7,133.4,0.006,0.21,0.02,0,0.9849211788896504,-0.14437424732920462,0,medium
M06283,149.2,153.1,144.1,0.096,0.212,0.09,0,1.0261394101876675,-0.17453743320706383,0,low
M06284,90.3,90.0,94.5,0.02,0.107,0.242,0,0.9966777408637874,-0.09400100919234106,0,high
M06285,92.3,128.5,98.9,0.502,0.375,0.157,1,1.392199349945829,-0.009416737765255978,0,high
M06286,149.7,154.6,142.0,0.09,0.194,0.067,0,1.0327321309285238,-0.17471575611024875,0,low
M06287,123.0,125.7,111.4,0.021,0.382,0.049,0,1.0219512195121951,-0.1574129491889446,0,low
M06288,145.6,145.6,155.0,0.071,0.297,0.163,0,1.0,-0.1666763036618627,0,low
M06289,73.8,66.4,61.1,0.036,0.357,0.07,0,0.899728997289973,-0.14136895143437478,0,medium
M06290,84.1,96.4,70.2,0.049,0.373,0.15,0,1.146254458977408,-0.15487902677204357,0,medium
M06291,136.9,140.3,134.0,0.027,0.276,0.063,0,1.024835646457268,-0.16818908549975792,0,low
M06292,61.2,63.9,64.6,0.102,0.342,0.021,0,1.0441176470588234,-0.14935920501204447,0,medium
M06293,62.9,71.2,55.8,0.077,0.34,0.048,0,1.1319554848966615,-0.15052431991689336,0,medium
M06294,144.1,134.9,138.1,0.018,0.137,0.029,0,0.9361554476058294,-0.13334964864612908,0,medium
M06295,143.7,149.7,139.9,0.116,0.286,0.138,0,1.0417536534446765,-0.15930980930227318,0,low
M06296,97.9,94.7,114.7,0.082,0.188,0.02,0,0.9673135852911133,-0.14887178281080599,0,medium
M06297,178.0,185.7,173.2,0.023,0.271,0.069,0,1.0432584269662921,-0.14531991289017604,0,medium
M06298,118.3,130.5,116.5,0.074,0.269,0.039,0,1.10312764158918,-0.16588818583325737,0,low
M06299,147.2,149.7,129.7,0.017,0.269,0.029,0,1.0169836956521738,-0.1615458302615052,0,low
M06300,199.9,189.9,200.8,0.048,0.258,0.039,0,0.9499749874937469,-0.10903122357414785,0,high
M06301,178.6,193.4,169.5,0.058,0.298,0.095,0,1.0828667413213886,-0.13779809039189234,0,medium
M06302,167.2,162.8,169.7,0.074,0.356,0.072,0,0.9736842105263159,-0.154900813968674,0,medium
M06303,65.9,155.2,71.5,0.33,0.492,0.091,1,2.3550834597875565,0.017883895404201544,1,high
M06304,123.4,131.9,120.7,0.033,0.112,0.033,0,1.0688816855753647,-0.13369147888011962,0,medium
M06305,35.3,44.5,32.5,0.103,0.14,0.072,0,1.2606232294617565,-0.07111918241327286,0,high
M06306,95.3,89.6,93.9,0.104,0.277,0.048,0,0.9401888772298006,-0.17124645987183879,0,low
M06307,190.5,195.0,199.2,0.012,0.226,0.245,0,1.0236220472440944,-0.06306205835227197,0,high
M06308,200.2,208.9,201.3,0.092,0.167,0.027,0,1.0434565434565435,-0.10538952620559333,0,high
M06309,93.4,84.1,101.0,0.043,0.25,0.077,0,0.9004282655246252,-0.16188320456415073,0,low
M06310,54.1,52.5,59.6,0.113,0.322,0.162,0,0.9704251386321626,-0.1287047053528504,0,medium
M06311,42.3,97.7,67.0,0.179,0.417,0.166,1,2.3096926713947994,-0.008048812332752231,0,high
M06312,121.2,126.2,127.5,0.012,0.152,0.115,0,1.0412541254125411,-0.16227877527218698,0,low
M06313,121.4,127.8,131.8,0.041,0.31,0.084,0,1.0527182866556837,-0.1751343351766813,0,low
M06314,40.8,83.6,44.4,0.209,0.545,0.115,1,2.049019607843137,-0.007655248552820515,0,high
M06315,42.8,85.4,29.9,0.202,0.469,0.056,1,1.9953271028037385,-0.010639609964545271,0,high
M06316,76.4,72.1,86.2,0.036,0.343,0.049,0,0.9437172774869108,-0.15969891932898883,0,low
M06317,279.5,277.2,290.8,0.06,0.293,0.134,0,0.9917710196779964,-0.024888353799856877,0,high
M06318,132.9,138.3,125.6,0.097,0.211,0.037,0,1.0406320541760723,-0.15751281638647574,0,low
M06319,82.4,96.8,84.3,0.107,0.126,0.109,0,1.174757281553398,-0.14082089694837946,0,medium
M06320,115.1,111.5,106.1,0.017,0.131,0.122,0,0.9687228496959166,-0.1543530174036536,0,medium
M06321,77.9,105.5,78.1,0.254,0.46,0.026,1,1.3543003851091142,-0.0834150249062029,0,high
M06322,115.2,121.8,115.6,0.002,0.303,0.048,0,1.0572916666666665,-0.1570944554101299,0,medium
M06323,98.5,116.0,99.6,0.034,0.172,0.182,0,1.1776649746192893,-0.12213151375446746,0,high
M06324,98.9,107.7,98.8,0.071,0.343,0.076,0,1.088978766430738,-0.17864478965001823,0,low
M06325,82.7,86.8,93.9,0.017,0.229,0.166,0,1.049576783555018,-0.16467151355406684,0,low
M06326,187.4,184.5,182.0,0.031,0.171,0.024,0,0.9845250800426895,-0.11706333273345959,0,high
M06327,114.6,116.1,94.1,0.078,0.338,0.038,0,1.013089005235602,-0.17611678255742952,0,low
M06328,75.3,67.1,69.4,0.051,0.36,0.042,0,0.8911022576361222,-0.14791220019277518,0,medium
M06329,116.5,123.9,104.4,0.024,0.204,0.1,0,1.0635193133047212,-0.17316183985055283,0,low
M06330,83.0,78.0,83.4,0.089,0.112,0.205,0,0.9397590361445783,-0.12650856973220936,0,medium
M06331,138.6,148.3,135.0,0.097,0.245,0.059,0,1.06998556998557,-0.17201568441717296,0,low
M06332,137.7,125.8,150.2,0.01,0.208,0.116,0,0.9135802469135803,-0.14303397659582606,0,medium
M06333,122.0,119.7,128.6,0.118,0.361,0.182,0,0.9811475409836066,-0.13597156799580695,0,medium
M06334,53.2,116.2,56.1,0.446,0.367,0.159,1,2.1842105263157894,0.015091733231382798,1,high
M06335,162.5,165.9,164.1,0.015,0.387,0.195,0,1.020923076923077,-0.11525349375309774,0,high
M06336,69.5,74.9,67.8,0.095,0.368,0.049,0,1.0776978417266188,-0.17154995405545537,0,low
M06337,131.4,137.9,128.8,0.008,0.132,0.261,0,1.0494672754946728,-0.07811874653224155,0,high
M06338,178.6,177.7,178.0,0.039,0.212,0.18,0,0.9949608062709966,-0.13088638834353794,0,medium
M06339,77.7,80.7,91.1,0.026,0.215,0.124,0,1.0386100386100385,-0.17906412397887872,0,low
M06340,168.6,157.6,156.3,0.114,0.396,0.104,0,0.9347568208778173,-0.12922957653025485,0,medium
M06341,189.7,185.9,187.0,0.111,0.284,0.08,0,0.9799683711122826,-0.1271413436181913,0,medium
M06342,87.4,91.9,82.5,0.066,0.375,0.05,0,1.051487414187643,-0.17564220462557262,0,low
